#Step   Etot   PotE Ktot  T
1221 -0.552454 -1.951302  1.398848 1.40
1222 -0.546039 -1.947242  1.401203 1.40
1223 -0.539533 -1.944272  1.404739 1.40
1224 -0.532935 -1.942602  1.409667 1.41
1225 -0.526240 -1.942318  1.416078 1.42
1226 -0.519443 -1.943366  1.423923 1.42
1227 -0.512537 -1.945545  1.433008 1.43
1228 -0.505517 -1.948533  1.443016 1.44
1229 -0.498377 -1.951918  1.453541 1.45
1230 -0.491114 -1.955250  1.464136 1.46
1231 -0.483727 -1.958090  1.474363 1.47
1232 -0.476218 -1.960061  1.483843 1.48
1233 -0.468594 -1.960890  1.492297 1.49
1234 -0.460860 -1.960427  1.499568 1.50
1235 -0.453025 -1.958656  1.505630 1.51
1236 -0.445101 -1.955684  1.510583 1.51
1237 -0.437095 -1.951726  1.514631 1.51
1238 -0.429016 -1.947070  1.518054 1.52
1239 -0.420870 -1.942052  1.521181 1.52
1240 -0.412664 -1.937017  1.524353 1.52
1241 -0.404398 -1.932285  1.527887 1.53
1242 -0.396075 -1.928119  1.532043 1.53
1243 -0.387695 -1.924691  1.536996 1.54
1244 -0.379254 -1.922063  1.542808 1.54
1245 -0.370750 -1.920175  1.549425 1.55
1246 -0.362179 -1.918857  1.556677 1.56
1247 -0.353537 -1.917844  1.564306 1.56
1248 -0.344822 -1.916823  1.572001 1.57
1249 -0.336033 -1.915474  1.579441 1.58
1250 -0.327173 -1.913511  1.586338 1.59
1251 -0.318245 -1.910715  1.592470 1.59
1252 -0.309257 -1.906949  1.597691 1.60
1253 -0.300218 -1.902149  1.601931 1.60
1254 -0.291137 -1.896308  1.605171 1.61
1255 -0.282023 -1.889439  1.607416 1.61
1256 -0.272884 -1.881551  1.608667 1.61
1257 -0.263726 -1.872628  1.608903 1.61
1258 -0.254553 -1.862632  1.608079 1.61
1259 -0.245370 -1.851516  1.606145 1.61
1260 -0.236179 -1.839255  1.603076 1.60
1261 -0.226983 -1.825894  1.598910 1.60
1262 -0.217784 -1.811582  1.593798 1.59
1263 -0.208583 -1.796619  1.588036 1.59
1264 -0.199381 -1.781478  1.582097 1.58
1265 -0.190180 -1.766809  1.576629 1.58
1266 -0.180979 -1.753405  1.572427 1.57
1267 -0.171776 -1.742130  1.570353 1.57
1268 -0.162567 -1.733804  1.571237 1.57
1269 -0.153343 -1.729082  1.575738 1.58
1270 -0.144090 -1.728323  1.584233 1.58
1271 -0.134789 -1.731520  1.596731 1.60
1272 -0.125418 -1.738265  1.612848 1.61
1273 -0.115956 -1.747799  1.631843 1.63
1274 -0.106386 -1.759087  1.652701 1.65
1275 -0.096700 -1.770938  1.674238 1.67
1276 -0.086895 -1.782116  1.695221 1.70
1277 -0.076980 -1.791448  1.714468 1.71
1278 -0.066973 -1.797890  1.730917 1.73
1279 -0.056898 -1.800571  1.743674 1.74
1280 -0.046782 -1.798803  1.752021 1.75
1281 -0.036655 -1.792090  1.755435 1.76
1282 -0.026542 -1.780158  1.753616 1.75
1283 -0.016461 -1.763042  1.746580 1.75
1284 -0.006424 -1.741245  1.734821 1.73
1285 0.003561 -1.715952  1.719513 1.72
1286 0.013477 -1.689167  1.702644 1.70
1287 0.023289 -1.663606  1.686895 1.69
1288 0.032951 -1.642167  1.675118 1.68
1289 0.042432 -1.627044  1.669476 1.67
1290 0.051748 -1.618860  1.670608 1.67
1291 0.060971 -1.616368  1.677340 1.68
1292 0.070199 -1.616939  1.687139 1.69
1293 0.079507 -1.617555  1.697062 1.70
1294 0.088921 -1.615743  1.704664 1.70
1295 0.098428 -1.610092  1.708519 1.71
1296 0.107986 -1.600320  1.708307 1.71
1297 0.117553 -1.587071  1.704624 1.70
1298 0.127089 -1.571595  1.698684 1.70
1299 0.136568 -1.555447  1.692014 1.69
1300 0.145975 -1.540210  1.686185 1.69
1301 0.155309 -1.527289  1.682598 1.68
1302 0.164578 -1.517749  1.682328 1.68
1303 0.173800 -1.512226  1.686026 1.69
1304 0.182996 -1.510889  1.693885 1.69
1305 0.192189 -1.513463  1.705653 1.71
1306 0.201402 -1.519288  1.720690 1.72
1307 0.210652 -1.527396  1.738048 1.74
1308 0.219951 -1.536626  1.756577 1.76
1309 0.229306 -1.545746  1.775051 1.78
1310 0.238717 -1.553605  1.792322 1.79
1311 0.248178 -1.559290  1.807468 1.81
1312 0.257674 -1.562255  1.819929 1.82
1313 0.267183 -1.562396  1.829579 1.83
1314 0.276680 -1.560055  1.836735 1.84
1315 0.286137 -1.555934  1.842071 1.84
1316 0.295531 -1.550948  1.846478 1.85
1317 0.304840 -1.546032  1.850872 1.85
1318 0.314054 -1.541966  1.856019 1.86
1319 0.323170 -1.539234  1.862404 1.86
1320 0.332193 -1.537979  1.870171 1.87
1321 0.341130 -1.538026  1.879156 1.88
1322 0.349991 -1.538968  1.888960 1.89
1323 0.358780 -1.540279  1.899059 1.90
1324 0.367499 -1.541421  1.908920 1.91
1325 0.376145 -1.541939  1.918084 1.92
1326 0.384714 -1.541542  1.926256 1.93
1327 0.393200 -1.540163  1.933362 1.93
1328 0.401599 -1.538032  1.939631 1.94
1329 0.409907 -1.535743  1.945650 1.95
1330 0.418119 -1.534287  1.952406 1.95
1331 0.426223 -1.535025  1.961249 1.96
1332 0.434203 -1.539522  1.973726 1.97
1333 0.442040 -1.549233  1.991273 1.99
1334 0.449719 -1.565110  2.014830 2.01
1335 0.457243 -1.587282  2.044524 2.04
1336 0.464626 -1.614947  2.079573 2.08
1337 0.471887 -1.646555  2.118442 2.12
1338 0.479037 -1.680159  2.159197 2.16
1339 0.486069 -1.713809  2.199878 2.20
1340 0.492958 -1.745832  2.238790 2.24
1341 0.499665 -1.774988  2.274654 2.27
1342 0.506146 -1.800492  2.306639 2.31
1343 0.512354 -1.821963  2.334317 2.33
1344 0.518244 -1.839342  2.357586 2.36
1345 0.523777 -1.852794  2.376571 2.38
1346 0.528919 -1.862624  2.391544 2.39
1347 0.533644 -1.869204  2.402848 2.40
1348 0.537930 -1.872915  2.410845 2.41
1349 0.541763 -1.874120  2.415884 2.42
1350 0.545133 -1.873149  2.418282 2.42
1351 0.548034 -1.870299  2.418333 2.42
1352 0.550465 -1.865848  2.416313 2.42
1353 0.552426 -1.860072  2.412497 2.41
1354 0.553918 -1.853245  2.407163 2.41
1355 0.554947 -1.845648  2.400595 2.40
1356 0.555516 -1.837557  2.393073 2.39
1357 0.555632 -1.829233  2.384865 2.38
1358 0.555302 -1.820899  2.376200 2.38
1359 0.554532 -1.812733  2.367265 2.37
1360 0.553334 -1.804852  2.358186 2.36
1361 0.551714 -1.797315  2.349030 2.35
1362 0.549686 -1.790137  2.339823 2.34
1363 0.547260 -1.783317  2.330578 2.33
1364 0.544448 -1.776880  2.321328 2.32
1365 0.541260 -1.770908  2.312168 2.31
1366 0.537702 -1.765556  2.303258 2.30
1367 0.533777 -1.761028  2.294805 2.29
1368 0.529486 -1.757502  2.286988 2.29
1369 0.524828 -1.755029  2.279857 2.28
1370 0.519802 -1.753429  2.273230 2.27
1371 0.514414 -1.752226  2.266639 2.27
1372 0.508676 -1.750665  2.259341 2.26
1373 0.502607 -1.747807  2.250413 2.25
1374 0.496229 -1.742681  2.238911 2.24
1375 0.489572 -1.734472  2.224044 2.22
1376 0.482666 -1.722684  2.205350 2.21
1377 0.475545 -1.707277  2.182821 2.18
1378 0.468240 -1.688754  2.156993 2.16
1379 0.460779 -1.668178  2.128957 2.13
1380 0.453181 -1.647109  2.100290 2.10
1381 0.445452 -1.627417  2.072868 2.07
1382 0.437581 -1.610992  2.048573 2.05
1383 0.429550 -1.599374  2.028924 2.03
1384 0.421341 -1.593398  2.014739 2.01
1385 0.412938 -1.592967  2.005906 2.01
1386 0.404341 -1.597038  2.001379 2.00
1387 0.395557 -1.603820  1.999377 2.00
1388 0.386609 -1.611145  1.997754 2.00
1389 0.377526 -1.616934  1.994460 1.99
1390 0.368344 -1.619650  1.987994 1.99
1391 0.359100 -1.618699  1.977799 1.98
1392 0.349818 -1.614670  1.964488 1.96
1393 0.340495 -1.609295  1.949791 1.95
1394 0.331098 -1.605044  1.936142 1.94
1395 0.321574 -1.604370  1.925945 1.93
1396 0.311880 -1.608906  1.920786 1.92
1397 0.302000 -1.618972  1.920972 1.92
1398 0.291941 -1.633655  1.925596 1.93
1399 0.281718 -1.651309  1.933027 1.93
1400 0.271337 -1.670148  1.941485 1.94
1401 0.260794 -1.688633  1.949427 1.95
1402 0.250084 -1.705617  1.955701 1.96
1403 0.239208 -1.720332  1.959540 1.96
1404 0.228174 -1.732337  1.960511 1.96
1405 0.216996 -1.741476  1.958472 1.96
1406 0.205690 -1.747853  1.953542 1.95
1407 0.194270 -1.751787  1.946058 1.95
1408 0.182751 -1.753749  1.936500 1.94
1409 0.171142 -1.754249  1.925391 1.93
1410 0.159454 -1.753733  1.913186 1.91
1411 0.147698 -1.752490  1.900189 1.90
1412 0.135891 -1.750632  1.886523 1.89
1413 0.124050 -1.748123  1.872174 1.87
1414 0.112196 -1.744877  1.857073 1.86
1415 0.100349 -1.740862  1.841210 1.84
1416 0.088526 -1.736207  1.824733 1.82
1417 0.076739 -1.731248  1.807987 1.81
1418 0.064993 -1.726502  1.791495 1.79
1419 0.053284 -1.722570  1.775854 1.78
1420 0.041606 -1.719989  1.761595 1.76
1421 0.029950 -1.719084  1.749034 1.75
1422 0.018310 -1.719871  1.738180 1.74
1423 0.006684 -1.722040  1.728724 1.73
1424 -0.004925 -1.725027  1.720102 1.72
1425 -0.016509 -1.728132  1.711623 1.71
1426 -0.028058 -1.730647  1.702589 1.70
1427 -0.039561 -1.731968  1.692407 1.69
1428 -0.051004 -1.731659  1.680655 1.68
1429 -0.062371 -1.729476  1.667105 1.67
1430 -0.073646 -1.725366  1.651719 1.65
1431 -0.084813 -1.719436  1.634623 1.63
1432 -0.095856 -1.711924  1.616068 1.62
1433 -0.106758 -1.703154  1.596397 1.60
1434 -0.117506 -1.693516  1.576010 1.58
1435 -0.128089 -1.683434  1.555345 1.56
1436 -0.138499 -1.673349  1.534850 1.53
1437 -0.148730 -1.663706  1.514975 1.51
1438 -0.158783 -1.654928  1.496145 1.50
1439 -0.168659 -1.647399  1.478740 1.48
1440 -0.178365 -1.641433  1.463069 1.46
1441 -0.187908 -1.637256  1.449348 1.45
1442 -0.197298 -1.634990  1.437692 1.44
1443 -0.206545 -1.634655  1.428110 1.43
1444 -0.215657 -1.636178  1.420520 1.42
1445 -0.224646 -1.639415  1.414770 1.41
1446 -0.233518 -1.644175  1.410656 1.41
1447 -0.242284 -1.650236  1.407952 1.41
1448 -0.250949 -1.657377  1.406428 1.41
1449 -0.259519 -1.665391  1.405871 1.41
1450 -0.268000 -1.674105  1.406105 1.41
1451 -0.276396 -1.683394  1.406998 1.41
1452 -0.284711 -1.693187  1.408475 1.41
1453 -0.292952 -1.703455  1.410504 1.41
1454 -0.301122 -1.714200  1.413078 1.41
1455 -0.309228 -1.725425  1.416197 1.42
1456 -0.317275 -1.737115  1.419840 1.42
1457 -0.325267 -1.749211  1.423944 1.42
1458 -0.333208 -1.761607  1.428399 1.43
1459 -0.341100 -1.774148  1.433047 1.43
1460 -0.348943 -1.786646  1.437702 1.44
1461 -0.356738 -1.798904  1.442166 1.44
1462 -0.364481 -1.810742  1.446261 1.45
1463 -0.372172 -1.822018  1.449846 1.45
1464 -0.379807 -1.832654  1.452847 1.45
1465 -0.387383 -1.842643  1.455259 1.46
1466 -0.394900 -1.852052  1.457152 1.46
1467 -0.402356 -1.861013  1.458657 1.46
1468 -0.409752 -1.869702  1.459951 1.46
1469 -0.417088 -1.878315  1.461227 1.46
1470 -0.424367 -1.887033  1.462666 1.46
1471 -0.431592 -1.895995  1.464404 1.46
1472 -0.438766 -1.905275  1.466509 1.47
1473 -0.445891 -1.914862  1.468971 1.47
1474 -0.452971 -1.924660  1.471689 1.47
1475 -0.460004 -1.934494  1.474490 1.47
1476 -0.466991 -1.944136  1.477145 1.48
1477 -0.473929 -1.953328  1.479399 1.48
1478 -0.480815 -1.961820  1.481005 1.48
1479 -0.487645 -1.969398  1.481753 1.48
1480 -0.494413 -1.975913  1.481499 1.48
1481 -0.501116 -1.981291  1.480176 1.48
1482 -0.507748 -1.985541  1.477793 1.48
1483 -0.514305 -1.988739  1.474434 1.47
1484 -0.520782 -1.991014  1.470232 1.47
1485 -0.527178 -1.992530  1.465353 1.47
1486 -0.533486 -1.993463  1.459976 1.46
1487 -0.539706 -1.993985  1.454279 1.45
1488 -0.545835 -1.994256  1.448421 1.45
1489 -0.551870 -1.994407  1.442536 1.44
1490 -0.557812 -1.994534  1.436722 1.44
1491 -0.563658 -1.994689  1.431031 1.43
1492 -0.569409 -1.994874  1.425465 1.43
1493 -0.575061 -1.995042  1.419981 1.42
1494 -0.580613 -1.995119  1.414506 1.41
1495 -0.586062 -1.995020  1.408958 1.41
1496 -0.591404 -1.994675  1.403272 1.40
1497 -0.596637 -1.994056  1.397419 1.40
1498 -0.601758 -1.993184  1.391426 1.39
1499 -0.606768 -1.992133  1.385365 1.39
1500 -0.611666 -1.991017  1.379351 1.38
1501 -0.616451 -1.989969  1.373518 1.37
1502 -0.621126 -1.989117  1.367991 1.37
1503 -0.625692 -1.988563  1.362871 1.36
1504 -0.630148 -1.988361  1.358213 1.36
1505 -0.634497 -1.988517  1.354020 1.35
1506 -0.638737 -1.988982  1.350245 1.35
1507 -0.642870 -1.989666  1.346796 1.35
1508 -0.646894 -1.990444  1.343550 1.34
1509 -0.650808 -1.991174  1.340366 1.34
1510 -0.654612 -1.991710  1.337098 1.34
1511 -0.658303 -1.991914  1.333611 1.33
1512 -0.661880 -1.991671  1.329791 1.33
1513 -0.665340 -1.990900  1.325560 1.33
1514 -0.668681 -1.989568  1.320887 1.32
1515 -0.671899 -1.987700  1.315801 1.32
1516 -0.674993 -1.985388  1.310395 1.31
1517 -0.677961 -1.982798  1.304836 1.30
1518 -0.680803 -1.980159  1.299356 1.30
1519 -0.683521 -1.977749  1.294228 1.29
1520 -0.686118 -1.975855  1.289737 1.29
1521 -0.688599 -1.974721  1.286122 1.29
1522 -0.690968 -1.974489  1.283521 1.28
1523 -0.693228 -1.975153  1.281924 1.28
1524 -0.695380 -1.976533  1.281152 1.28
1525 -0.697421 -1.978297  1.280876 1.28
1526 -0.699346 -1.980023  1.280677 1.28
1527 -0.701149 -1.981279  1.280130 1.28
1528 -0.702823 -1.981724  1.278901 1.28
1529 -0.704366 -1.981180  1.276814 1.28
1530 -0.705775 -1.979673  1.273897 1.27
1531 -0.707054 -1.977425  1.270371 1.27
1532 -0.708205 -1.974809  1.266603 1.27
1533 -0.709237 -1.972261  1.263024 1.26
1534 -0.710153 -1.970182  1.260029 1.26
1535 -0.710960 -1.968847  1.257888 1.26
1536 -0.711656 -1.968344  1.256687 1.26
1537 -0.712241 -1.968567  1.256326 1.26
1538 -0.712708 -1.969262  1.256553 1.26
1539 -0.713052 -1.970107  1.257054 1.26
1540 -0.713268 -1.970801  1.257533 1.26
1541 -0.713354 -1.971139  1.257785 1.26
1542 -0.713309 -1.971046  1.257737 1.26
1543 -0.713136 -1.970579  1.257443 1.26
1544 -0.712836 -1.969907  1.257072 1.26
1545 -0.712410 -1.969279  1.256869 1.26
1546 -0.711861 -1.968998  1.257137 1.26
1547 -0.711189 -1.969396  1.258207 1.26
1548 -0.710396 -1.970814  1.260417 1.26
1549 -0.709486 -1.973561  1.264074 1.26
1550 -0.708462 -1.977872  1.269410 1.27
1551 -0.707326 -1.983851  1.276525 1.28
1552 -0.706080 -1.991419  1.285339 1.29
1553 -0.704724 -2.000287  1.295563 1.30
1554 -0.703256 -2.009954  1.306698 1.31
1555 -0.701671 -2.019751  1.318081 1.32
1556 -0.699964 -2.028917  1.328953 1.33
1557 -0.698132 -2.036688  1.338556 1.34
1558 -0.696172 -2.042395  1.346223 1.35
1559 -0.694087 -2.045544  1.351457 1.35
1560 -0.691879 -2.045864  1.353985 1.35
1561 -0.689554 -2.043329  1.353775 1.35
1562 -0.687119 -2.038143  1.351024 1.35
1563 -0.684582 -2.030701  1.346119 1.35
1564 -0.681951 -2.021526  1.339575 1.34
1565 -0.679232 -2.011199  1.331967 1.33
1566 -0.676429 -2.000284  1.323855 1.32
1567 -0.673544 -1.989278  1.315733 1.32
1568 -0.670577 -1.978570  1.307993 1.31
1569 -0.667523 -1.968440  1.300917 1.30
1570 -0.664379 -1.959067  1.294689 1.29
1571 -0.661140 -1.950551  1.289411 1.29
1572 -0.657803 -1.942928  1.285125 1.29
1573 -0.654365 -1.936183  1.281817 1.28
1574 -0.650824 -1.930240  1.279416 1.28
1575 -0.647177 -1.924965  1.277788 1.28
1576 -0.643420 -1.920164  1.276744 1.28
1577 -0.639551 -1.915597  1.276047 1.28
1578 -0.635564 -1.911011  1.275448 1.28
1579 -0.631456 -1.906181  1.274725 1.27
1580 -0.627225 -1.900959  1.273735 1.27
1581 -0.622869 -1.895317  1.272448 1.27
1582 -0.618389 -1.889370  1.270981 1.27
1583 -0.613789 -1.883378  1.269589 1.27
1584 -0.609072 -1.877701  1.268629 1.27
1585 -0.604243 -1.872732  1.268489 1.27
1586 -0.599306 -1.868801  1.269495 1.27
1587 -0.594260 -1.866080  1.271820 1.27
1588 -0.589102 -1.864524  1.275421 1.28
1589 -0.583824 -1.863852  1.280028 1.28
1590 -0.578416 -1.863599  1.285183 1.29
1591 -0.572869 -1.863203  1.290334 1.29
1592 -0.567177 -1.862124  1.294947 1.29
1593 -0.561337 -1.859944  1.298607 1.30
1594 -0.555352 -1.856452  1.301100 1.30
1595 -0.549227 -1.851675  1.302448 1.30
1596 -0.542971 -1.845880  1.302909 1.30
1597 -0.536592 -1.839538  1.302946 1.30
1598 -0.530096 -1.833264  1.303167 1.30
1599 -0.523488 -1.827751  1.304263 1.30
1600 -0.516765 -1.823700  1.306934 1.31
1601 -0.509926 -1.821759  1.311833 1.31
1602 -0.502960 -1.822469  1.319509 1.32
1603 -0.495858 -1.826224  1.330366 1.33
1604 -0.488605 -1.833237  1.344631 1.34
1605 -0.481187 -1.843514  1.362327 1.36
1606 -0.473588 -1.856850  1.383262 1.38
1607 -0.465792 -1.872828  1.407036 1.41
1608 -0.457786 -1.890851  1.433065 1.43
1609 -0.449560 -1.910189  1.460629 1.46
1610 -0.441107 -1.930037  1.488930 1.49
1611 -0.432428 -1.949583  1.517155 1.52
1612 -0.423530 -1.968062  1.544531 1.54
1613 -0.414425 -1.984797  1.570372 1.57
1614 -0.405130 -1.999231  1.594101 1.59
1615 -0.395667 -2.010930  1.615263 1.62
1616 -0.386060 -2.019591  1.633531 1.63
1617 -0.376333 -2.025034  1.648701 1.65
1618 -0.366512 -2.027200  1.660688 1.66
1619 -0.356621 -2.026145  1.669524 1.67
1620 -0.346682 -2.022038  1.675356 1.68
1621 -0.336715 -2.015165  1.678450 1.68
1622 -0.326738 -2.005928  1.679189 1.68
1623 -0.316765 -1.994846  1.678081 1.68
1624 -0.306807 -1.982556  1.675749 1.68
1625 -0.296872 -1.969796  1.672924 1.67
1626 -0.286966 -1.957375  1.670409 1.67
1627 -0.277089 -1.946112  1.669023 1.67
1628 -0.267243 -1.936757  1.669514 1.67
1629 -0.257420 -1.929891  1.672471 1.67
1630 -0.247611 -1.925846  1.678235 1.68
1631 -0.237800 -1.924665  1.686865 1.69
1632 -0.227968 -1.926123  1.698154 1.70
1633 -0.218100 -1.929797  1.711697 1.71
1634 -0.208181 -1.935165  1.726984 1.73
1635 -0.198206 -1.941696  1.743491 1.74
1636 -0.188171 -1.948918  1.760747 1.76
1637 -0.178083 -1.956448  1.778364 1.78
1638 -0.167950 -1.963995  1.796045 1.80
1639 -0.157781 -1.971346  1.813565 1.81
1640 -0.147591 -1.978335  1.830744 1.83
1641 -0.137393 -1.984806  1.847413 1.85
1642 -0.127203 -1.990573  1.863370 1.86
1643 -0.117035 -1.995386  1.878352 1.88
1644 -0.106902 -1.998908  1.892006 1.89
1645 -0.096819 -2.000721  1.903902 1.90
1646 -0.086795 -2.000368  1.913573 1.91
1647 -0.076841 -1.997441  1.920600 1.92
1648 -0.066964 -1.991702  1.924738 1.92
1649 -0.057173 -1.983227  1.926054 1.93
1650 -0.047480 -1.972527  1.925046 1.93
1651 -0.037900 -1.960595  1.922696 1.92
1652 -0.028451 -1.948842  1.920392 1.92
1653 -0.019154 -1.938871  1.919717 1.92
1654 -0.010027 -1.932133  1.922105 1.92
1655 -0.001078 -1.929542  1.928464 1.93
1656 0.007703 -1.931171  1.938874 1.94
1657 0.016337 -1.936153  1.952489 1.95
1658 0.024855 -1.942836  1.967691 1.97
1659 0.033284 -1.949151  1.982435 1.98
1660 0.041636 -1.953041  1.994677 1.99
1661 0.049905 -1.952843  2.002748 2.00
1662 0.058071 -1.947505  2.005576 2.01
1663 0.066106 -1.936660  2.002766 2.00
1664 0.073978 -1.920561  1.994539 1.99
1665 0.081662 -1.899959  1.981621 1.98
1666 0.089139 -1.875946  1.965085 1.97
1667 0.096397 -1.849804  1.946201 1.95
1668 0.103435 -1.822881  1.926315 1.93
1669 0.110258 -1.796494  1.906753 1.91
1670 0.116879 -1.771876  1.888755 1.89
1671 0.123313 -1.750131  1.873445 1.87
1672 0.129576 -1.732212  1.861788 1.86
1673 0.135683 -1.718872  1.854555 1.85
1674 0.141650 -1.710612  1.852262 1.85
1675 0.147492 -1.707630  1.855123 1.86
1676 0.153225 -1.709790  1.863015 1.86
1677 0.158862 -1.716624  1.875485 1.88
1678 0.164414 -1.727374  1.891788 1.89
1679 0.169890 -1.741062  1.910952 1.91
1680 0.175291 -1.756577  1.931867 1.93
1681 0.180615 -1.772756  1.953371 1.95
1682 0.185856 -1.788480  1.974336 1.97
1683 0.191004 -1.802755  1.993759 1.99
1684 0.196045 -1.814791  2.010835 2.01
1685 0.200964 -1.824061  2.025025 2.03
1686 0.205743 -1.830346  2.036089 2.04
1687 0.210365 -1.833723  2.044089 2.04
1688 0.214812 -1.834537  2.049349 2.05
1689 0.219066 -1.833313  2.052379 2.05
1690 0.223115 -1.830661  2.053776 2.05
1691 0.226949 -1.827182  2.054130 2.05
1692 0.230564 -1.823395  2.053959 2.05
1693 0.233960 -1.819705  2.053665 2.05
1694 0.237139 -1.816401  2.053540 2.05
1695 0.240103 -1.813687  2.053790 2.05
1696 0.242855 -1.811711  2.054566 2.05
1697 0.245396 -1.810598  2.055995 2.06
1698 0.247726 -1.810464  2.058190 2.06
1699 0.249842 -1.811403  2.061245 2.06
1700 0.251741 -1.813473  2.065213 2.07
1701 0.253418 -1.816653  2.070070 2.07
1702 0.254869 -1.820817  2.075686 2.08
1703 0.256091 -1.825712  2.081803 2.08
1704 0.257081 -1.830958  2.088039 2.09
1705 0.257837 -1.836068  2.093905 2.09
1706 0.258357 -1.840491  2.098848 2.10
1707 0.258641 -1.843661  2.102302 2.10
1708 0.258691 -1.845055  2.103745 2.10
1709 0.258506 -1.844246  2.102752 2.10
1710 0.258091 -1.840950  2.099041 2.10
1711 0.257450 -1.835065  2.092515 2.09
1712 0.256590 -1.826699  2.083289 2.08
1713 0.255521 -1.816195  2.071716 2.07
1714 0.254252 -1.804144  2.058396 2.06
1715 0.252790 -1.791372  2.044162 2.04
1716 0.251141 -1.778889  2.030030 2.03
1717 0.249304 -1.767786  2.017090 2.02
1718 0.247276 -1.759087  2.006363 2.01
1719 0.245051 -1.753567  1.998619 2.00
1720 0.242626 -1.751592  1.994218 1.99
1721 0.239999 -1.753026  1.993025 1.99
1722 0.237178 -1.757247  1.994424 1.99
1723 0.234170 -1.763274  1.997443 2.00
1724 0.230985 -1.769965  2.000950 2.00
1725 0.227632 -1.776230  2.003863 2.00
1726 0.224116 -1.781207  2.005323 2.01
1727 0.220437 -1.784348  2.004785 2.00
1728 0.216594 -1.785427  2.002021 2.00
1729 0.212584 -1.784465  1.997049 2.00
1730 0.208405 -1.781608  1.990012 1.99
1731 0.204057 -1.776989  1.981046 1.98
1732 0.199545 -1.770613  1.970158 1.97
1733 0.194880 -1.762284  1.957164 1.96
1734 0.190081 -1.751603  1.941684 1.94
1735 0.185174 -1.738057  1.923232 1.92
1736 0.180198 -1.721186  1.901383 1.90
1737 0.175194 -1.700847  1.876041 1.88
1738 0.170205 -1.677517  1.847722 1.85
1739 0.165256 -1.652506  1.817762 1.82
1740 0.160341 -1.627930  1.788271 1.79
1741 0.155423 -1.606271  1.761694 1.76
1742 0.150457 -1.589614  1.740070 1.74
1743 0.145418 -1.578906  1.724324 1.72
1744 0.140325 -1.573681  1.714006 1.71
1745 0.135216 -1.572434  1.707650 1.71
1746 0.130127 -1.573349  1.703476 1.70
1747 0.125072 -1.574967  1.700039 1.70
1748 0.120047 -1.576491  1.696538 1.70
1749 0.115038 -1.577776  1.692814 1.69
1750 0.110032 -1.579131  1.689164 1.69
1751 0.105018 -1.581095  1.686113 1.69
1752 0.099987 -1.584243  1.684231 1.68
1753 0.094930 -1.589054  1.683984 1.68
1754 0.089838 -1.595807  1.685645 1.69
1755 0.084704 -1.604522  1.689226 1.69
1756 0.079523 -1.614943  1.694466 1.69
1757 0.074292 -1.626568  1.700860 1.70
1758 0.069012 -1.638725  1.707737 1.71
1759 0.063684 -1.650674  1.714359 1.71
1760 0.058312 -1.661703  1.720016 1.72
1761 0.052899 -1.671207  1.724106 1.72
1762 0.047449 -1.678739  1.726188 1.73
1763 0.041971 -1.684045  1.726015 1.73
1764 0.036473 -1.687096  1.723569 1.72
1765 0.030968 -1.688130  1.719098 1.72
1766 0.025468 -1.687694  1.713162 1.71
1767 0.019980 -1.686683  1.706663 1.71
1768 0.014502 -1.686321  1.700823 1.70
1769 0.009020 -1.688047  1.697068 1.70
1770 0.003506 -1.693269  1.696775 1.70
1771 -0.002076 -1.703014  1.700938 1.70
1772 -0.007755 -1.717576  1.709820 1.71
1773 -0.013546 -1.736339  1.722793 1.72
1774 -0.019443 -1.757866  1.738424 1.74
1775 -0.025433 -1.780247  1.754814 1.75
1776 -0.031504 -1.801535  1.770031 1.77
1777 -0.037647 -1.820112  1.782464 1.78
1778 -0.043858 -1.834887  1.791029 1.79
1779 -0.050134 -1.845328  1.795194 1.80
1780 -0.056472 -1.851375  1.794903 1.79
1781 -0.062865 -1.853316  1.790451 1.79
1782 -0.069303 -1.851654  1.782352 1.78
1783 -0.075774 -1.846994  1.771220 1.77
1784 -0.082265 -1.839956  1.757691 1.76
1785 -0.088762 -1.831120  1.742357 1.74
1786 -0.095252 -1.820994  1.725742 1.73
1787 -0.101719 -1.810016  1.708297 1.71
1788 -0.108150 -1.798563  1.690413 1.69
1789 -0.114535 -1.786979  1.672443 1.67
1790 -0.120865 -1.775587  1.654722 1.65
1791 -0.127133 -1.764701  1.637568 1.64
1792 -0.133335 -1.754617  1.621282 1.62
1793 -0.139470 -1.745598  1.606128 1.61
1794 -0.145538 -1.737847  1.592309 1.59
1795 -0.151539 -1.731492  1.579953 1.58
1796 -0.157474 -1.726569  1.569095 1.57
1797 -0.163344 -1.723030  1.559686 1.56
1798 -0.169151 -1.720750  1.551599 1.55
1799 -0.174893 -1.719549  1.544655 1.54
1800 -0.180573 -1.719216  1.538643 1.54
1801 -0.186190 -1.719536  1.533347 1.53
1802 -0.191742 -1.720307  1.528565 1.53
1803 -0.197231 -1.721364  1.524133 1.52
1804 -0.202654 -1.722596  1.519942 1.52
1805 -0.208009 -1.723959  1.515950 1.52
1806 -0.213297 -1.725494  1.512198 1.51
1807 -0.218516 -1.727327  1.508811 1.51
1808 -0.223667 -1.729666  1.505999 1.51
1809 -0.228754 -1.732789  1.504035 1.50
1810 -0.233781 -1.737017  1.503236 1.50
1811 -0.238753 -1.742677  1.503924 1.50
1812 -0.243679 -1.750071  1.506392 1.51
1813 -0.248567 -1.759429  1.510862 1.51
