#Step   Etot   PotE Ktot  T
498 2.484916 -0.953329  3.438245 3.44
499 2.484982 -0.922631  3.407613 3.41
500 2.485015 -0.898825  3.383839 3.38
501 2.485030 -0.882604  3.367634 3.37
502 2.485052 -0.874321  3.359373 3.36
503 2.485086 -0.874301  3.359387 3.36
504 2.485104 -0.882881  3.367985 3.37
505 2.485063 -0.899994  3.385057 3.39
506 2.484955 -0.924614  3.409569 3.41
507 2.484815 -0.954648  3.439462 3.44
508 2.484698 -0.987463  3.472161 3.47
509 2.484638 -1.020701  3.505339 3.51
510 2.484634 -1.052816  3.537450 3.54
511 2.484661 -1.083112  3.567773 3.57
512 2.484688 -1.111421  3.596109 3.60
513 2.484694 -1.137681  3.622375 3.62
514 2.484673 -1.161639  3.646312 3.65
515 2.484630 -1.182750  3.667380 3.67
516 2.484574 -1.200233  3.684807 3.68
517 2.484511 -1.213196  3.697707 3.70
518 2.484443 -1.220737  3.705180 3.71
519 2.484367 -1.221970  3.706337 3.71
520 2.484280 -1.216002  3.700282 3.70
521 2.484189 -1.201923  3.686112 3.69
522 2.484110 -1.178908  3.663019 3.66
523 2.484067 -1.146466  3.630533 3.63
524 2.484077 -1.104754  3.588831 3.59
525 2.484140 -1.054801  3.538942 3.54
526 2.484245 -0.998495  3.482740 3.48
527 2.484383 -0.938380  3.422763 3.42
528 2.484570 -0.877532  3.362102 3.36
529 2.484829 -0.819714  3.304543 3.30
530 2.485147 -0.769585  3.254732 3.25
531 2.485451 -0.732408  3.217859 3.22
532 2.485638 -0.712951  3.198589 3.20
533 2.485647 -0.714018  3.199666 3.20
534 2.485500 -0.735587  3.221088 3.22
535 2.485269 -0.775103  3.260372 3.26
536 2.485017 -0.828514  3.313532 3.31
537 2.484773 -0.891261  3.376034 3.38
538 2.484545 -0.958791  3.443336 3.44
539 2.484342 -1.026786  3.511128 3.51
540 2.484184 -1.091371  3.575555 3.58
541 2.484096 -1.149434  3.633530 3.63
542 2.484092 -1.198987  3.683079 3.68
543 2.484173 -1.239394  3.723566 3.72
544 2.484313 -1.271336  3.755648 3.76
545 2.484466 -1.296433  3.780899 3.78
546 2.484580 -1.316562  3.801142 3.80
547 2.484617 -1.333085  3.817703 3.82
548 2.484571 -1.346302  3.830874 3.83
549 2.484464 -1.355364  3.839828 3.84
550 2.484327 -1.358597  3.842924 3.84
551 2.484181 -1.353981  3.838163 3.84
552 2.484031 -1.339499  3.823530 3.82
553 2.483872 -1.313267  3.797140 3.80
554 2.483704 -1.273553  3.757256 3.76
555 2.483550 -1.218855  3.702405 3.70
556 2.483484 -1.148366  3.631850 3.63
557 2.483644 -1.063123  3.546768 3.55
558 2.484193 -0.967987  3.452180 3.45
559 2.485135 -0.873623  3.358759 3.36
560 2.486107 -0.795944  3.282051 3.28
561 2.486510 -0.750402  3.236911 3.24
562 2.486111 -0.743543  3.229655 3.23
563 2.485309 -0.769764  3.255074 3.26
564 2.484642 -0.816678  3.301319 3.30
565 2.484323 -0.872867  3.357191 3.36
566 2.484277 -0.931546  3.415823 3.42
567 2.484355 -0.990013  3.474369 3.47
568 2.484443 -1.047713  3.532156 3.53
569 2.484474 -1.104564  3.589039 3.59
570 2.484420 -1.159929  3.644349 3.64
571 2.484285 -1.212138  3.696424 3.70
572 2.484101 -1.258530  3.742632 3.74
573 2.483912 -1.295887  3.779799 3.78
574 2.483756 -1.321069  3.804824 3.80
575 2.483657 -1.331598  3.815255 3.82
576 2.483624 -1.326043  3.809667 3.81
577 2.483650 -1.304149  3.787799 3.79
578 2.483717 -1.266764  3.750481 3.75
579 2.483803 -1.215593  3.699397 3.70
580 2.483882 -1.152862  3.636744 3.64
581 2.483937 -1.080942  3.564879 3.56
582 2.483978 -1.002121  3.486099 3.49
583 2.484074 -0.918801  3.402874 3.40
584 2.484339 -0.834439  3.318778 3.32
585 2.484866 -0.755083  3.239949 3.24
586 2.485571 -0.690332  3.175902 3.18
587 2.486121 -0.651719  3.137840 3.14
588 2.486151 -0.647763  3.133914 3.13
589 2.485634 -0.678874  3.164508 3.16
590 2.484907 -0.737000  3.221907 3.22
591 2.484318 -0.810341  3.294660 3.29
592 2.483993 -0.888523  3.372516 3.37
593 2.483881 -0.964800  3.448681 3.45
594 2.483888 -1.035686  3.519574 3.52
595 2.483943 -1.099718  3.583660 3.58
596 2.484003 -1.156399  3.640402 3.64
597 2.484053 -1.205542  3.689595 3.69
598 2.484094 -1.246980  3.731073 3.73
599 2.484138 -1.280553  3.764691 3.76
600 2.484200 -1.306266  3.790465 3.79
601 2.484284 -1.324459  3.808743 3.81
602 2.484382 -1.335881  3.820263 3.82
603 2.484470 -1.341549  3.826018 3.83
604 2.484515 -1.342399  3.826914 3.83
605 2.484494 -1.338836  3.823330 3.82
606 2.484405 -1.330409  3.814814 3.81
607 2.484271 -1.315801  3.800072 3.80
608 2.484128 -1.293172  3.777300 3.78
609 2.484016 -1.260715  3.744731 3.74
610 2.483970 -1.217264  3.701234 3.70
611 2.484014 -1.162809  3.646824 3.65
612 2.484163 -1.098857  3.583021 3.58
613 2.484417 -1.028608  3.513025 3.51
614 2.484754 -0.956876  3.441630 3.44
615 2.485116 -0.889650  3.374766 3.37
616 2.485411 -0.833138  3.318550 3.32
617 2.485543 -0.792341  3.277885 3.28
618 2.485464 -0.769602  3.255066 3.26
619 2.485217 -0.763931  3.249148 3.25
620 2.484909 -0.771636  3.256545 3.26
621 2.484647 -0.787890  3.272538 3.27
622 2.484490 -0.808337  3.292827 3.29
623 2.484446 -0.830042  3.314488 3.31
624 2.484492 -0.851716  3.336209 3.34
625 2.484599 -0.873466  3.358065 3.36
626 2.484734 -0.896352  3.381087 3.38
627 2.484869 -0.921925  3.406794 3.41
628 2.484980 -0.951785  3.436765 3.44
629 2.485045 -0.987198  3.472243 3.47
630 2.485047 -1.028757  3.513805 3.51
631 2.484981 -1.076127  3.561109 3.56
632 2.484858 -1.127962  3.612820 3.61
