#Step   Etot   PotE Ktot  T
1204 -0.102525 -1.849093  1.746569 1.75
1205 -0.102543 -1.859691  1.757148 1.76
1206 -0.102572 -1.870696  1.768124 1.77
1207 -0.102610 -1.881591  1.778981 1.78
1208 -0.102654 -1.891732  1.789079 1.79
1209 -0.102698 -1.900415  1.797717 1.80
1210 -0.102737 -1.906942  1.804205 1.80
1211 -0.102767 -1.910707  1.807941 1.81
1212 -0.102783 -1.911263  1.808480 1.81
1213 -0.102782 -1.908391  1.805609 1.81
1214 -0.102760 -1.902152  1.799391 1.80
1215 -0.102718 -1.892924  1.790205 1.79
1216 -0.102657 -1.881408  1.778752 1.78
1217 -0.102581 -1.868598  1.766016 1.77
1218 -0.102502 -1.855684  1.753182 1.75
1219 -0.102431 -1.843912  1.741481 1.74
1220 -0.102382 -1.834383  1.732002 1.73
1221 -0.102364 -1.827858  1.725494 1.73
1222 -0.102382 -1.824609  1.722227 1.72
1223 -0.102429 -1.824377  1.721948 1.72
1224 -0.102495 -1.826442  1.723947 1.72
1225 -0.102566 -1.829794  1.727228 1.73
1226 -0.102630 -1.833338  1.730708 1.73
1227 -0.102678 -1.836079  1.733401 1.73
1228 -0.102706 -1.837260  1.734554 1.73
1229 -0.102714 -1.836430  1.733716 1.73
1230 -0.102704 -1.833462  1.730759 1.73
1231 -0.102677 -1.828528  1.725851 1.73
1232 -0.102641 -1.822049  1.719409 1.72
1233 -0.102598 -1.814625  1.712027 1.71
1234 -0.102555 -1.806953  1.704398 1.70
1235 -0.102517 -1.799742  1.697225 1.70
1236 -0.102487 -1.793635  1.691148 1.69
1237 -0.102467 -1.789150  1.686683 1.69
1238 -0.102456 -1.786657  1.684202 1.68
1239 -0.102450 -1.786387  1.683937 1.68
1240 -0.102447 -1.788461  1.686014 1.69
1241 -0.102447 -1.792934  1.690488 1.69
1242 -0.102448 -1.799809  1.697361 1.70
1243 -0.102455 -1.809028  1.706574 1.71
1244 -0.102470 -1.820434  1.717964 1.72
1245 -0.102497 -1.833715  1.731217 1.73
1246 -0.102537 -1.848372  1.745835 1.75
1247 -0.102586 -1.863715  1.761129 1.76
1248 -0.102640 -1.878907  1.776267 1.78
1249 -0.102692 -1.893041  1.790349 1.79
1250 -0.102735 -1.905246  1.802511 1.80
1251 -0.102765 -1.914785  1.812020 1.81
1252 -0.102778 -1.921138  1.818359 1.82
1253 -0.102773 -1.924054  1.821281 1.82
1254 -0.102750 -1.923576  1.820826 1.82
1255 -0.102713 -1.920026  1.817313 1.82
1256 -0.102664 -1.913967  1.811303 1.81
1257 -0.102612 -1.906133  1.803522 1.80
1258 -0.102561 -1.897342  1.794781 1.79
1259 -0.102518 -1.888386  1.785867 1.79
1260 -0.102489 -1.879938  1.777449 1.78
1261 -0.102476 -1.872476  1.770000 1.77
1262 -0.102477 -1.866250  1.763773 1.76
1263 -0.102487 -1.861296  1.758809 1.76
1264 -0.102503 -1.857497  1.754994 1.75
1265 -0.102519 -1.854654  1.752135 1.75
1266 -0.102530 -1.852566  1.750036 1.75
1267 -0.102536 -1.851083  1.748547 1.75
1268 -0.102535 -1.850138  1.747603 1.75
1269 -0.102531 -1.849749  1.747218 1.75
1270 -0.102523 -1.849997  1.747474 1.75
1271 -0.102515 -1.851006  1.748491 1.75
1272 -0.102506 -1.852910  1.750404 1.75
1273 -0.102497 -1.855848  1.753351 1.75
1274 -0.102488 -1.859955  1.757468 1.76
1275 -0.102479 -1.865366  1.762887 1.76
1276 -0.102471 -1.872204  1.769733 1.77
1277 -0.102468 -1.880562  1.778094 1.78
1278 -0.102472 -1.890454  1.787983 1.79
1279 -0.102486 -1.901777  1.799291 1.80
1280 -0.102511 -1.914270  1.811760 1.81
1281 -0.102544 -1.927514  1.824971 1.82
1282 -0.102582 -1.940959  1.838377 1.84
1283 -0.102621 -1.953978  1.851357 1.85
1284 -0.102658 -1.965931  1.863274 1.86
1285 -0.102690 -1.976219  1.873529 1.87
1286 -0.102717 -1.984311  1.881594 1.88
1287 -0.102740 -1.989759  1.887019 1.89
1288 -0.102759 -1.992197  1.889437 1.89
1289 -0.102774 -1.991334  1.888559 1.89
1290 -0.102784 -1.986968  1.884184 1.88
1291 -0.102786 -1.979003  1.876217 1.88
1292 -0.102777 -1.967481  1.864704 1.86
1293 -0.102756 -1.952623  1.849867 1.85
1294 -0.102721 -1.934860  1.832140 1.83
1295 -0.102671 -1.914855  1.812184 1.81
1296 -0.102610 -1.893490  1.790880 1.79
1297 -0.102543 -1.871825  1.769281 1.77
1298 -0.102478 -1.851000  1.748521 1.75
1299 -0.102425 -1.832117  1.729692 1.73
1300 -0.102390 -1.816098  1.713709 1.71
1301 -0.102376 -1.803575  1.701199 1.70
1302 -0.102383 -1.794837  1.692454 1.69
1303 -0.102404 -1.789852  1.687448 1.69
1304 -0.102432 -1.788347  1.685915 1.69
1305 -0.102461 -1.789914  1.687453 1.69
1306 -0.102489 -1.794095  1.691606 1.69
1307 -0.102518 -1.800418  1.697900 1.70
1308 -0.102549 -1.808393  1.705844 1.71
1309 -0.102585 -1.817476  1.714891 1.71
1310 -0.102628 -1.827042  1.724414 1.72
1311 -0.102675 -1.836375  1.733700 1.73
1312 -0.102721 -1.844703  1.741982 1.74
1313 -0.102763 -1.851267  1.748503 1.75
1314 -0.102795 -1.855394  1.752599 1.75
1315 -0.102813 -1.856577  1.753764 1.75
1316 -0.102815 -1.854529  1.751714 1.75
1317 -0.102802 -1.849213  1.746411 1.75
1318 -0.102774 -1.840850  1.738076 1.74
1319 -0.102734 -1.829898  1.727164 1.73
1320 -0.102688 -1.817001  1.714313 1.71
1321 -0.102642 -1.802913  1.700272 1.70
1322 -0.102603 -1.788393  1.685789 1.69
1323 -0.102580 -1.774086  1.671506 1.67
1324 -0.102576 -1.760418  1.657842 1.66
1325 -0.102592 -1.747525  1.644933 1.64
1326 -0.102626 -1.735237  1.632611 1.63
1327 -0.102670 -1.723130  1.620460 1.62
1328 -0.102715 -1.710634  1.607919 1.61
1329 -0.102750 -1.697172  1.594422 1.59
1330 -0.102768 -1.682310  1.579542 1.58
1331 -0.102761 -1.665889  1.563128 1.56
1332 -0.102726 -1.648123  1.545398 1.55
1333 -0.102661 -1.629663  1.527002 1.53
1334 -0.102570 -1.611594  1.509023 1.51
1335 -0.102463 -1.595381  1.492919 1.49
1336 -0.102353 -1.582721  1.480368 1.48
1337 -0.102261 -1.575303  1.473042 1.47
1338 -0.102207 -1.574519  1.472313 1.47
1339 -0.102200 -1.581175  1.478975 1.48
1340 -0.102243 -1.595316  1.493073 1.49
1341 -0.102322 -1.616224  1.513902 1.51
1342 -0.102419 -1.642599  1.540180 1.54
1343 -0.102516 -1.672829  1.570313 1.57
1344 -0.102600 -1.705267  1.602667 1.60
1345 -0.102665 -1.738430  1.635765 1.64
1346 -0.102710 -1.771104  1.668394 1.67
1347 -0.102739 -1.802368  1.699629 1.70
1348 -0.102753 -1.831567  1.728814 1.73
1349 -0.102757 -1.858274  1.755517 1.76
1350 -0.102753 -1.882241  1.779488 1.78
1351 -0.102744 -1.903356  1.800612 1.80
1352 -0.102732 -1.921606  1.818874 1.82
1353 -0.102720 -1.937040  1.834320 1.83
1354 -0.102709 -1.949740  1.847031 1.85
1355 -0.102700 -1.959794  1.857095 1.86
1356 -0.102693 -1.967285  1.864592 1.86
1357 -0.102688 -1.972275  1.869587 1.87
1358 -0.102686 -1.974812  1.872126 1.87
1359 -0.102686 -1.974930  1.872244 1.87
1360 -0.102686 -1.972658  1.869972 1.87
1361 -0.102687 -1.968029  1.865342 1.87
1362 -0.102688 -1.961086  1.858398 1.86
1363 -0.102690 -1.951883  1.849193 1.85
1364 -0.102693 -1.940485  1.837792 1.84
1365 -0.102696 -1.926969  1.824273 1.82
1366 -0.102698 -1.911423  1.808725 1.81
1367 -0.102699 -1.893958  1.791259 1.79
1368 -0.102698 -1.874722  1.772024 1.77
1369 -0.102691 -1.853920  1.751228 1.75
1370 -0.102678 -1.831840  1.729162 1.73
1371 -0.102657 -1.808876  1.706219 1.71
1372 -0.102627 -1.785546  1.682919 1.68
1373 -0.102589 -1.762493  1.659904 1.66
1374 -0.102545 -1.740471  1.637926 1.64
1375 -0.102502 -1.720297  1.617795 1.62
1376 -0.102466 -1.702764  1.600298 1.60
1377 -0.102446 -1.688521  1.586075 1.59
1378 -0.102449 -1.677951  1.575502 1.58
1379 -0.102476 -1.671072  1.568596 1.57
1380 -0.102523 -1.667521  1.564999 1.56
1381 -0.102579 -1.666627  1.564049 1.56
1382 -0.102633 -1.667555  1.564922 1.56
1383 -0.102676 -1.669475  1.566800 1.57
1384 -0.102703 -1.671708  1.569005 1.57
1385 -0.102715 -1.673795  1.571080 1.57
1386 -0.102715 -1.675504  1.572790 1.57
1387 -0.102708 -1.676778  1.574070 1.57
1388 -0.102700 -1.677654  1.574954 1.57
1389 -0.102694 -1.678198  1.575504 1.58
1390 -0.102688 -1.678460  1.575772 1.58
1391 -0.102682 -1.678475  1.575793 1.58
1392 -0.102673 -1.678284  1.575611 1.58
1393 -0.102659 -1.677968  1.575309 1.58
1394 -0.102640 -1.677675  1.575035 1.58
1395 -0.102617 -1.677620  1.575003 1.58
1396 -0.102593 -1.678071  1.575478 1.58
1397 -0.102569 -1.679322  1.576753 1.58
1398 -0.102548 -1.681657  1.579109 1.58
1399 -0.102530 -1.685323  1.582792 1.58
1400 -0.102518 -1.690505  1.587987 1.59
1401 -0.102511 -1.697317  1.594806 1.59
1402 -0.102510 -1.705793  1.603283 1.60
1403 -0.102514 -1.715885  1.613371 1.61
1404 -0.102522 -1.727470  1.624948 1.62
1405 -0.102535 -1.740356  1.637822 1.64
1406 -0.102550 -1.754295  1.651745 1.65
1407 -0.102568 -1.768996  1.666428 1.67
1408 -0.102586 -1.784142  1.681556 1.68
1409 -0.102605 -1.799404  1.696798 1.70
1410 -0.102625 -1.814449  1.711824 1.71
1411 -0.102645 -1.828945  1.726300 1.73
1412 -0.102666 -1.842557  1.739890 1.74
1413 -0.102690 -1.854939  1.752250 1.75
1414 -0.102715 -1.865735  1.763021 1.76
1415 -0.102740 -1.874578  1.771838 1.77
1416 -0.102764 -1.881111  1.778348 1.78
1417 -0.102780 -1.885035  1.782255 1.78
1418 -0.102783 -1.886178  1.783395 1.78
1419 -0.102766 -1.884589  1.781823 1.78
1420 -0.102723 -1.880632  1.777909 1.78
1421 -0.102656 -1.875049  1.772393 1.77
1422 -0.102572 -1.868934  1.766362 1.77
1423 -0.102489 -1.863598  1.761109 1.76
1424 -0.102425 -1.860324  1.757899 1.76
1425 -0.102394 -1.860089  1.757695 1.76
1426 -0.102401 -1.863352  1.760950 1.76
1427 -0.102439 -1.869988  1.767549 1.77
1428 -0.102494 -1.879394  1.776900 1.78
1429 -0.102552 -1.890680  1.788128 1.79
1430 -0.102604 -1.902877  1.800273 1.80
1431 -0.102645 -1.915089  1.812443 1.81
1432 -0.102674 -1.926574  1.823901 1.82
1433 -0.102690 -1.936785  1.834095 1.83
1434 -0.102695 -1.945359  1.842664 1.84
1435 -0.102692 -1.952106  1.849414 1.85
1436 -0.102683 -1.956975  1.854292 1.85
1437 -0.102671 -1.960022  1.857350 1.86
1438 -0.102658 -1.961367  1.858709 1.86
1439 -0.102645 -1.961164  1.858518 1.86
1440 -0.102634 -1.959572  1.856938 1.86
1441 -0.102624 -1.956747  1.854123 1.85
1442 -0.102614 -1.952839  1.850225 1.85
1443 -0.102602 -1.948013  1.845412 1.85
1444 -0.102588 -1.942463  1.839875 1.84
1445 -0.102571 -1.936415  1.833844 1.83
1446 -0.102554 -1.930135  1.827581 1.83
1447 -0.102536 -1.923903  1.821367 1.82
1448 -0.102521 -1.917995  1.815474 1.82
1449 -0.102509 -1.912656  1.810147 1.81
1450 -0.102501 -1.908078  1.805578 1.81
1451 -0.102498 -1.904387  1.801890 1.80
1452 -0.102500 -1.901632  1.799132 1.80
1453 -0.102507 -1.899776  1.797268 1.80
1454 -0.102521 -1.898692  1.796171 1.80
1455 -0.102540 -1.898159  1.795619 1.80
1456 -0.102564 -1.897873  1.795309 1.80
1457 -0.102590 -1.897462  1.794872 1.79
1458 -0.102616 -1.896523  1.793907 1.79
1459 -0.102640 -1.894654  1.792015 1.79
1460 -0.102660 -1.891490  1.788829 1.79
1461 -0.102677 -1.886721  1.784044 1.78
1462 -0.102689 -1.880115  1.777426 1.78
1463 -0.102696 -1.871520  1.768823 1.77
1464 -0.102699 -1.860870  1.758171 1.76
1465 -0.102696 -1.848192  1.745496 1.75
1466 -0.102687 -1.833610  1.730923 1.73
1467 -0.102673 -1.817351  1.714679 1.71
1468 -0.102652 -1.799750  1.697098 1.70
1469 -0.102626 -1.781245  1.678619 1.68
1470 -0.102597 -1.762361  1.659765 1.66
1471 -0.102566 -1.743685  1.641118 1.64
1472 -0.102539 -1.725817  1.623279 1.62
1473 -0.102517 -1.709325  1.606808 1.61
1474 -0.102504 -1.694682  1.592179 1.59
1475 -0.102500 -1.682234  1.579735 1.58
1476 -0.102503 -1.672180  1.569677 1.57
1477 -0.102512 -1.664592  1.562081 1.56
1478 -0.102521 -1.659457  1.556936 1.56
1479 -0.102529 -1.656723  1.554194 1.55
1480 -0.102535 -1.656339  1.553804 1.55
1481 -0.102542 -1.658252  1.555710 1.56
1482 -0.102552 -1.662384  1.559832 1.56
1483 -0.102570 -1.668576  1.566006 1.57
1484 -0.102598 -1.676539  1.573941 1.57
1485 -0.102636 -1.685823  1.583187 1.58
1486 -0.102680 -1.695830  1.593150 1.59
1487 -0.102725 -1.705864  1.603140 1.60
1488 -0.102765 -1.715221  1.612455 1.61
1489 -0.102795 -1.723275  1.620480 1.62
1490 -0.102810 -1.729580  1.626770 1.63
1491 -0.102806 -1.733932  1.631126 1.63
1492 -0.102782 -1.736428  1.633647 1.63
1493 -0.102739 -1.737488  1.634749 1.63
1494 -0.102682 -1.737830  1.635148 1.64
1495 -0.102622 -1.738386  1.635764 1.64
1496 -0.102572 -1.740139  1.637567 1.64
1497 -0.102546 -1.743911  1.641366 1.64
1498 -0.102549 -1.750170  1.647621 1.65
1499 -0.102584 -1.758904  1.656320 1.66
1500 -0.102644 -1.769610  1.666965 1.67
1501 -0.102720 -1.781375  1.678654 1.68
1502 -0.102801 -1.793020  1.690219 1.69
1503 -0.102873 -1.803281  1.700408 1.70
1504 -0.102923 -1.811017  1.708094 1.71
1505 -0.102939 -1.815426  1.712487 1.71
1506 -0.102915 -1.816226  1.713311 1.71
1507 -0.102854 -1.813747  1.710892 1.71
1508 -0.102769 -1.808885  1.706116 1.71
1509 -0.102679 -1.802913  1.700234 1.70
1510 -0.102609 -1.797173  1.694564 1.69
1511 -0.102578 -1.792728  1.690150 1.69
1512 -0.102594 -1.790084  1.687490 1.69
1513 -0.102653 -1.789055  1.686402 1.69
1514 -0.102741 -1.788822  1.686081 1.69
1515 -0.102835 -1.788158  1.685323 1.69
1516 -0.102913 -1.785753  1.682840 1.68
1517 -0.102954 -1.780556  1.677602 1.68
1518 -0.102943 -1.772086  1.669143 1.67
1519 -0.102875 -1.760645  1.657770 1.66
1520 -0.102758 -1.747386  1.644628 1.64
1521 -0.102618 -1.734161  1.631543 1.63
1522 -0.102497 -1.723112  1.620615 1.62
1523 -0.102434 -1.716062  1.613628 1.61
1524 -0.102446 -1.713947  1.611501 1.61
1525 -0.102521 -1.716545  1.614024 1.61
1526 -0.102627 -1.722651  1.620024 1.62
1527 -0.102727 -1.730561  1.627834 1.63
1528 -0.102799 -1.738602  1.635804 1.64
1529 -0.102835 -1.745491  1.642656 1.64
1530 -0.102839 -1.750469  1.647630 1.65
1531 -0.102817 -1.753280  1.650463 1.65
1532 -0.102775 -1.754089  1.651314 1.65
1533 -0.102721 -1.753384  1.650663 1.65
1534 -0.102662 -1.751868  1.649206 1.65
1535 -0.102605 -1.750347  1.647742 1.65
1536 -0.102558 -1.749602  1.647043 1.65
1537 -0.102527 -1.750267  1.647740 1.65
1538 -0.102512 -1.752755  1.650243 1.65
1539 -0.102511 -1.757231  1.654720 1.65
1540 -0.102518 -1.763656  1.661138 1.66
1541 -0.102528 -1.771856  1.669328 1.67
1542 -0.102539 -1.781596  1.679057 1.68
1543 -0.102551 -1.792621  1.690070 1.69
1544 -0.102564 -1.804661  1.702097 1.70
1545 -0.102582 -1.817413  1.714830 1.71
1546 -0.102608 -1.830504  1.727896 1.73
1547 -0.102641 -1.843469  1.740828 1.74
1548 -0.102681 -1.855739  1.753058 1.75
1549 -0.102726 -1.866663  1.763937 1.76
1550 -0.102771 -1.875544  1.772773 1.77
1551 -0.102812 -1.881703  1.778891 1.78
1552 -0.102845 -1.884552  1.781707 1.78
1553 -0.102865 -1.883667  1.780802 1.78
1554 -0.102867 -1.878858  1.775990 1.78
1555 -0.102850 -1.870224  1.767374 1.77
1556 -0.102813 -1.858187  1.755374 1.76
1557 -0.102756 -1.843504  1.740748 1.74
1558 -0.102680 -1.827256  1.724576 1.72
1559 -0.102589 -1.810818  1.708229 1.71
1560 -0.102491 -1.795783  1.693292 1.69
1561 -0.102400 -1.783820  1.681419 1.68
1562 -0.102339 -1.776438  1.674099 1.67
1563 -0.102329 -1.774657  1.672329 1.67
1564 -0.102381 -1.778679  1.676298 1.68
1565 -0.102487 -1.787727  1.685240 1.69
1566 -0.102619 -1.800177  1.697557 1.70
1567 -0.102745 -1.813950  1.711205 1.71
1568 -0.102838 -1.827019  1.724181 1.72
1569 -0.102885 -1.837810  1.734925 1.73
1570 -0.102891 -1.845401  1.742510 1.74
1571 -0.102865 -1.849502  1.746636 1.75
1572 -0.102823 -1.850307  1.747484 1.75
1573 -0.102774 -1.848309  1.745535 1.75
1574 -0.102727 -1.844126  1.741399 1.74
1575 -0.102686 -1.838384  1.735698 1.74
1576 -0.102651 -1.831658  1.729007 1.73
1577 -0.102622 -1.824451  1.721829 1.72
1578 -0.102598 -1.817195  1.714597 1.71
1579 -0.102578 -1.810261  1.707683 1.71
1580 -0.102561 -1.803968  1.701406 1.70
1581 -0.102546 -1.798592  1.696046 1.70
1582 -0.102531 -1.794387  1.691856 1.69
1583 -0.102514 -1.791601  1.689087 1.69
1584 -0.102496 -1.790494  1.687998 1.69
1585 -0.102478 -1.791334  1.688855 1.69
1586 -0.102466 -1.794357  1.691891 1.69
1587 -0.102465 -1.799698  1.697233 1.70
1588 -0.102480 -1.807307  1.704827 1.70
1589 -0.102511 -1.816883  1.714372 1.71
1590 -0.102555 -1.827867  1.725312 1.73
1591 -0.102604 -1.839504  1.736900 1.74
1592 -0.102649 -1.850954  1.748305 1.75
1593 -0.102684 -1.861424  1.758740 1.76
1594 -0.102704 -1.870278  1.767573 1.77
1595 -0.102709 -1.877101  1.774392 1.77
1596 -0.102700 -1.881719  1.779019 1.78
1597 -0.102682 -1.884167  1.781485 1.78
1598 -0.102659 -1.884639  1.781979 1.78
1599 -0.102634 -1.883429  1.780795 1.78
1600 -0.102610 -1.880878  1.778268 1.78
1601 -0.102588 -1.877331  1.774743 1.77
1602 -0.102571 -1.873106  1.770535 1.77
1603 -0.102557 -1.868474  1.765917 1.77
1604 -0.102547 -1.863656  1.761108 1.76
1605 -0.102541 -1.858813  1.756272 1.76
1606 -0.102539 -1.854055  1.751516 1.75
1607 -0.102541 -1.849434  1.746894 1.75
1608 -0.102546 -1.844948  1.742401 1.74
1609 -0.102556 -1.840534  1.737977 1.74
1610 -0.102569 -1.836072  1.733503 1.73
1611 -0.102584 -1.831396  1.728811 1.73
1612 -0.102599 -1.826314  1.723715 1.72
1613 -0.102610 -1.820652  1.718042 1.72
1614 -0.102615 -1.814291  1.711676 1.71
1615 -0.102611 -1.807217  1.704606 1.70
1616 -0.102597 -1.799547  1.696950 1.70
1617 -0.102574 -1.791548  1.688974 1.69
1618 -0.102543 -1.783629  1.681085 1.68
1619 -0.102508 -1.776310  1.673802 1.67
1620 -0.102471 -1.770182  1.667711 1.67
1621 -0.102438 -1.765839  1.663401 1.66
1622 -0.102413 -1.763811  1.661398 1.66
1623 -0.102401 -1.764488  1.662087 1.66
1624 -0.102404 -1.768056  1.665651 1.67
1625 -0.102425 -1.774449  1.672025 1.67
1626 -0.102460 -1.783337  1.680877 1.68
1627 -0.102507 -1.794144  1.691636 1.69
1628 -0.102560 -1.806106  1.703545 1.70
1629 -0.102613 -1.818362  1.715750 1.72
1630 -0.102659 -1.830054  1.727395 1.73
1631 -0.102694 -1.840413  1.737720 1.74
1632 -0.102715 -1.848839  1.746124 1.75
1633 -0.102721 -1.854940  1.752219 1.75
1634 -0.102713 -1.858559  1.755846 1.76
1635 -0.102692 -1.859764  1.757071 1.76
1636 -0.102662 -1.858822  1.756160 1.76
1637 -0.102628 -1.856150  1.753522 1.75
1638 -0.102596 -1.852237  1.749641 1.75
1639 -0.102571 -1.847557  1.744986 1.74
1640 -0.102559 -1.842479  1.739920 1.74
1641 -0.102560 -1.837198  1.734638 1.73
1642 -0.102573 -1.831714  1.729142 1.73
1643 -0.102591 -1.825865  1.723274 1.72
1644 -0.102610 -1.819398  1.716788 1.72
1645 -0.102621 -1.812072  1.709451 1.71
1646 -0.102621 -1.803751  1.701130 1.70
1647 -0.102608 -1.794469  1.691861 1.69
1648 -0.102585 -1.784450  1.681865 1.68
1649 -0.102555 -1.774083  1.671528 1.67
1650 -0.102524 -1.763862  1.661338 1.66
1651 -0.102499 -1.754292  1.651793 1.65
1652 -0.102486 -1.745794  1.643307 1.64
1653 -0.102489 -1.738614  1.636125 1.64
1654 -0.102507 -1.732776  1.630269 1.63
1655 -0.102539 -1.728073  1.625534 1.63
1656 -0.102581 -1.724095  1.621514 1.62
1657 -0.102626 -1.720298  1.617672 1.62
1658 -0.102670 -1.716084  1.613414 1.61
1659 -0.102705 -1.710892  1.608187 1.61
1660 -0.102726 -1.704298  1.601572 1.60
1661 -0.102727 -1.696104  1.593377 1.59
1662 -0.102706 -1.686414  1.583708 1.58
1663 -0.102665 -1.675665  1.573000 1.57
1664 -0.102609 -1.664598  1.561989 1.56
1665 -0.102550 -1.654156  1.551606 1.55
1666 -0.102498 -1.645331  1.542833 1.54
1667 -0.102464 -1.638986  1.536522 1.54
1668 -0.102451 -1.635716  1.533265 1.53
1669 -0.102458 -1.635778  1.533320 1.53
1670 -0.102478 -1.639118  1.536639 1.54
1671 -0.102503 -1.645462  1.542960 1.54
1672 -0.102524 -1.654449  1.551925 1.55
1673 -0.102538 -1.665733  1.563195 1.56
1674 -0.102547 -1.679039  1.576492 1.58
1675 -0.102555 -1.694146  1.591591 1.59
1676 -0.102569 -1.710824  1.608256 1.61
1677 -0.102590 -1.728760  1.626170 1.63
1678 -0.102620 -1.747508  1.644889 1.64
1679 -0.102654 -1.766501  1.663847 1.66
1680 -0.102687 -1.785099  1.682412 1.68
1681 -0.102713 -1.802678  1.699965 1.70
1682 -0.102729 -1.818716  1.715987 1.72
1683 -0.102732 -1.832850  1.730118 1.73
1684 -0.102725 -1.844905  1.742180 1.74
1685 -0.102709 -1.854878  1.752169 1.75
1686 -0.102689 -1.862898  1.760209 1.76
1687 -0.102670 -1.869165  1.766495 1.77
1688 -0.102655 -1.873888  1.771233 1.77
1689 -0.102645 -1.877235  1.774590 1.77
1690 -0.102642 -1.879300  1.776657 1.78
1691 -0.102646 -1.880090  1.777444 1.78
1692 -0.102653 -1.879539  1.776886 1.78
1693 -0.102663 -1.877531  1.774868 1.77
1694 -0.102672 -1.873932  1.771260 1.77
1695 -0.102679 -1.868626  1.765947 1.77
1696 -0.102682 -1.861551  1.758870 1.76
1697 -0.102677 -1.852734  1.750057 1.75
1698 -0.102663 -1.842319  1.739656 1.74
1699 -0.102640 -1.830598  1.727958 1.73
1700 -0.102607 -1.818013  1.715407 1.72
1701 -0.102568 -1.805150  1.702583 1.70
1702 -0.102526 -1.792691  1.690165 1.69
1703 -0.102487 -1.781349  1.678861 1.68
1704 -0.102458 -1.771779  1.669322 1.67
1705 -0.102442 -1.764498  1.662057 1.66
1706 -0.102441 -1.759813  1.657372 1.66
1707 -0.102456 -1.757789  1.655334 1.66
1708 -0.102485 -1.758248  1.655763 1.66
1709 -0.102526 -1.760789  1.658263 1.66
1710 -0.102577 -1.764824  1.662246 1.66
1711 -0.102637 -1.769613  1.666975 1.67
1712 -0.102705 -1.774296  1.671591 1.67
1713 -0.102777 -1.777928  1.675151 1.68
1714 -0.102852 -1.779513  1.676661 1.68
1715 -0.102923 -1.778067  1.675145 1.68
1716 -0.102980 -1.772717  1.669738 1.67
1717 -0.103007 -1.762860  1.659852 1.66
1718 -0.102989 -1.748382  1.645392 1.65
1719 -0.102911 -1.729900  1.626989 1.63
1720 -0.102773 -1.708932  1.606158 1.61
1721 -0.102599 -1.687850  1.585251 1.59
1722 -0.102434 -1.669502  1.567068 1.57
1723 -0.102331 -1.656520  1.554189 1.55
1724 -0.102323 -1.650546  1.548223 1.55
1725 -0.102401 -1.651762  1.549360 1.55
1726 -0.102526 -1.658982  1.556456 1.56
1727 -0.102643 -1.670258  1.567614 1.57
1728 -0.102717 -1.683641  1.580924 1.58
1729 -0.102736 -1.697755  1.595020 1.60
1730 -0.102710 -1.711992  1.609283 1.61
1731 -0.102659 -1.726398  1.623739 1.62
1732 -0.102605 -1.741399  1.638794 1.64
1733 -0.102561 -1.757516  1.654956 1.65
1734 -0.102537 -1.775137  1.672600 1.67
1735 -0.102536 -1.794378  1.691842 1.69
1736 -0.102556 -1.815035  1.712479 1.71
1737 -0.102592 -1.836609  1.734017 1.73
1738 -0.102636 -1.858379  1.755743 1.76
1739 -0.102681 -1.879519  1.776838 1.78
1740 -0.102722 -1.899204  1.796483 1.80
1741 -0.102754 -1.916702  1.813948 1.81
1742 -0.102777 -1.931427  1.828650 1.83
1743 -0.102792 -1.942962  1.840170 1.84
1744 -0.102801 -1.951048  1.848247 1.85
1745 -0.102804 -1.955563  1.852758 1.85
1746 -0.102801 -1.956513  1.853712 1.85
1747 -0.102788 -1.954050  1.851262 1.85
1748 -0.102758 -1.948523  1.845764 1.85
1749 -0.102705 -1.940562  1.837857 1.84
1750 -0.102625 -1.931167  1.828543 1.83
1751 -0.102523 -1.921729  1.819206 1.82
1752 -0.102416 -1.913929  1.811514 1.81
1753 -0.102326 -1.909486  1.807160 1.81
1754 -0.102279 -1.909796  1.807517 1.81
1755 -0.102285 -1.915588  1.813303 1.81
1756 -0.102342 -1.926739  1.824397 1.82
1757 -0.102436 -1.942310  1.839875 1.84
1758 -0.102544 -1.960774  1.858230 1.86
1759 -0.102647 -1.980330  1.877683 1.88
1760 -0.102732 -1.999215  1.896483 1.90
1761 -0.102790 -2.015924  1.913134 1.91
1762 -0.102820 -2.029340  1.926520 1.93
1763 -0.102825 -2.038770  1.935945 1.94
1764 -0.102810 -2.043917  1.941107 1.94
1765 -0.102779 -2.044822  1.942043 1.94
1766 -0.102738 -2.041784  1.939046 1.94
1767 -0.102692 -2.035293  1.932602 1.93
1768 -0.102643 -2.025958  1.923315 1.92
1769 -0.102594 -2.014452  1.911858 1.91
1770 -0.102549 -2.001467  1.898919 1.90
1771 -0.102508 -1.987675  1.885167 1.89
1772 -0.102473 -1.973692  1.871219 1.87
1773 -0.102447 -1.960052  1.857605 1.86
1774 -0.102429 -1.947180  1.844750 1.84
1775 -0.102422 -1.935369  1.832947 1.83
1776 -0.102426 -1.924766  1.822339 1.82
1777 -0.102441 -1.915356  1.812915 1.81
1778 -0.102464 -1.906973  1.804509 1.80
1779 -0.102495 -1.899318  1.796823 1.80
1780 -0.102530 -1.891991  1.789462 1.79
1781 -0.102564 -1.884543  1.781979 1.78
1782 -0.102596 -1.876526  1.773930 1.77
1783 -0.102621 -1.867544  1.764923 1.76
1784 -0.102639 -1.857296  1.754657 1.75
1785 -0.102648 -1.845607  1.742960 1.74
