#Step   Etot   PotE Ktot  T
1193 -0.994606 -2.088192  1.093585 1.09
1194 -0.994615 -2.084374  1.089760 1.09
1195 -0.994623 -2.079840  1.085217 1.09
1196 -0.994632 -2.074478  1.079846 1.08
1197 -0.994640 -2.068188  1.073548 1.07
1198 -0.994645 -2.060892  1.066247 1.07
1199 -0.994646 -2.052558  1.057912 1.06
1200 -0.994642 -2.043214  1.048572 1.05
1201 -0.994632 -2.032970  1.038337 1.04
1202 -0.994616 -2.022028  1.027412 1.03
1203 -0.994594 -2.010689  1.016095 1.02
1204 -0.994567 -1.999341  1.004774 1.00
1205 -0.994537 -1.988439  0.993902 0.99
1206 -0.994508 -1.978473  0.983965 0.98
1207 -0.994481 -1.969924  0.975442 0.98
1208 -0.994460 -1.963224  0.968765 0.97
1209 -0.994446 -1.958720  0.964275 0.96
1210 -0.994439 -1.956642  0.962202 0.96
1211 -0.994441 -1.957087  0.962646 0.96
1212 -0.994451 -1.960020  0.965569 0.97
1213 -0.994468 -1.965273  0.970805 0.97
1214 -0.994491 -1.972562  0.978071 0.98
1215 -0.994517 -1.981511  0.986993 0.99
1216 -0.994546 -1.991675  0.997129 1.00
1217 -0.994574 -2.002575  1.008000 1.01
1218 -0.994601 -2.013727  1.019126 1.02
1219 -0.994625 -2.024674  1.030049 1.03
1220 -0.994644 -2.035008  1.040364 1.04
1221 -0.994657 -2.044393  1.049735 1.05
1222 -0.994666 -2.052575  1.057910 1.06
1223 -0.994668 -2.059390  1.064721 1.06
1224 -0.994667 -2.064757  1.070091 1.07
1225 -0.994661 -2.068677  1.074016 1.07
1226 -0.994652 -2.071213  1.076560 1.08
1227 -0.994643 -2.072476  1.077833 1.08
1228 -0.994633 -2.072603  1.077970 1.08
1229 -0.994625 -2.071738  1.077113 1.08
1230 -0.994618 -2.070008  1.075390 1.08
1231 -0.994614 -2.067521  1.072908 1.07
1232 -0.994611 -2.064356  1.069744 1.07
1233 -0.994610 -2.060568  1.065958 1.07
1234 -0.994608 -2.056205  1.061597 1.06
1235 -0.994604 -2.051321  1.056717 1.06
1236 -0.994599 -2.045992  1.051393 1.05
1237 -0.994591 -2.040321  1.045730 1.05
1238 -0.994582 -2.034451  1.039870 1.04
1239 -0.994571 -2.028552  1.033981 1.03
1240 -0.994560 -2.022810  1.028250 1.03
1241 -0.994550 -2.017415  1.022865 1.02
1242 -0.994542 -2.012541  1.017999 1.02
1243 -0.994536 -2.008330  1.013793 1.01
1244 -0.994533 -2.004889  1.010356 1.01
1245 -0.994532 -2.002286  1.007754 1.01
1246 -0.994532 -2.000555  1.006023 1.01
1247 -0.994533 -1.999710  1.005177 1.01
1248 -0.994534 -1.999748  1.005214 1.01
1249 -0.994534 -2.000665  1.006131 1.01
1250 -0.994535 -2.002457  1.007922 1.01
1251 -0.994535 -2.005114  1.010579 1.01
1252 -0.994537 -2.008623  1.014086 1.01
1253 -0.994539 -2.012952  1.018413 1.02
1254 -0.994544 -2.018049  1.023505 1.02
1255 -0.994550 -2.023828  1.029278 1.03
1256 -0.994558 -2.030173  1.035614 1.04
1257 -0.994568 -2.036938  1.042371 1.04
1258 -0.994578 -2.043958  1.049380 1.05
1259 -0.994588 -2.051051  1.056464 1.06
1260 -0.994596 -2.058041  1.063445 1.06
1261 -0.994604 -2.064762  1.070159 1.07
1262 -0.994609 -2.071070  1.076461 1.08
1263 -0.994613 -2.076846  1.082234 1.08
1264 -0.994614 -2.082003  1.087389 1.09
1265 -0.994615 -2.086479  1.091865 1.09
1266 -0.994614 -2.090238  1.095624 1.10
1267 -0.994612 -2.093261  1.098649 1.10
1268 -0.994610 -2.095547  1.100937 1.10
1269 -0.994607 -2.097104  1.102497 1.10
1270 -0.994605 -2.097952  1.103347 1.10
1271 -0.994602 -2.098112  1.103510 1.10
1272 -0.994600 -2.097611  1.103011 1.10
1273 -0.994598 -2.096476  1.101878 1.10
1274 -0.994596 -2.094732  1.100136 1.10
1275 -0.994595 -2.092408  1.097814 1.10
1276 -0.994593 -2.089535  1.094942 1.09
1277 -0.994591 -2.086150  1.091560 1.09
1278 -0.994587 -2.082307  1.087720 1.09
1279 -0.994582 -2.078079  1.083497 1.08
1280 -0.994575 -2.073561  1.078986 1.08
1281 -0.994567 -2.068878  1.074311 1.07
1282 -0.994556 -2.064180  1.069623 1.07
1283 -0.994545 -2.059641  1.065096 1.07
1284 -0.994533 -2.055452  1.060919 1.06
1285 -0.994521 -2.051813  1.057292 1.06
1286 -0.994510 -2.048915  1.054404 1.05
1287 -0.994502 -2.046929  1.052427 1.05
1288 -0.994497 -2.045990  1.051492 1.05
1289 -0.994497 -2.046172  1.051675 1.05
1290 -0.994502 -2.047485  1.052983 1.05
1291 -0.994512 -2.049856  1.055345 1.06
1292 -0.994527 -2.053134  1.058608 1.06
1293 -0.994545 -2.057094  1.062549 1.06
1294 -0.994567 -2.061452  1.066886 1.07
1295 -0.994589 -2.065888  1.071299 1.07
1296 -0.994610 -2.070068  1.075458 1.08
1297 -0.994629 -2.073673  1.079044 1.08
1298 -0.994645 -2.076420  1.081775 1.08
1299 -0.994656 -2.078083  1.083427 1.08
1300 -0.994661 -2.078509  1.083848 1.08
1301 -0.994662 -2.077629  1.082967 1.08
1302 -0.994657 -2.075462  1.080806 1.08
1303 -0.994646 -2.072118  1.077472 1.08
1304 -0.994631 -2.067791  1.073159 1.07
1305 -0.994613 -2.062744  1.068131 1.07
1306 -0.994594 -2.057298  1.062704 1.06
1307 -0.994575 -2.051793  1.057218 1.06
1308 -0.994559 -2.046564  1.052006 1.05
1309 -0.994547 -2.041908  1.047361 1.05
1310 -0.994540 -2.038052  1.043512 1.04
1311 -0.994537 -2.035149  1.040611 1.04
1312 -0.994538 -2.033276  1.038738 1.04
1313 -0.994539 -2.032463  1.037924 1.04
1314 -0.994539 -2.032720  1.038181 1.04
1315 -0.994536 -2.034067  1.039531 1.04
1316 -0.994531 -2.036544  1.042012 1.04
1317 -0.994527 -2.040205  1.045677 1.05
1318 -0.994526 -2.045086  1.050560 1.05
1319 -0.994530 -2.051172  1.056642 1.06
1320 -0.994540 -2.058363  1.063824 1.06
1321 -0.994554 -2.066471  1.071917 1.07
1322 -0.994572 -2.075225  1.080653 1.08
1323 -0.994590 -2.084308  1.089717 1.09
1324 -0.994606 -2.093394  1.098788 1.10
1325 -0.994618 -2.102189  1.107572 1.11
1326 -0.994625 -2.110458  1.115834 1.12
1327 -0.994627 -2.118035  1.123408 1.12
1328 -0.994626 -2.124822  1.130196 1.13
1329 -0.994622 -2.130780  1.136158 1.14
1330 -0.994617 -2.135914  1.141298 1.14
1331 -0.994610 -2.140261  1.145651 1.15
1332 -0.994603 -2.143876  1.149273 1.15
1333 -0.994595 -2.146832  1.152237 1.15
1334 -0.994587 -2.149211  1.154624 1.15
1335 -0.994579 -2.151104  1.156525 1.16
1336 -0.994572 -2.152602  1.158031 1.16
1337 -0.994566 -2.153793  1.159227 1.16
1338 -0.994561 -2.154747  1.160186 1.16
1339 -0.994559 -2.155512  1.160953 1.16
1340 -0.994560 -2.156106  1.161546 1.16
1341 -0.994562 -2.156516  1.161954 1.16
1342 -0.994566 -2.156701  1.162135 1.16
1343 -0.994570 -2.156603  1.162033 1.16
1344 -0.994574 -2.156160  1.161587 1.16
1345 -0.994576 -2.155322  1.160745 1.16
1346 -0.994576 -2.154058  1.159482 1.16
1347 -0.994574 -2.152374  1.157800 1.16
1348 -0.994570 -2.150308  1.155738 1.16
1349 -0.994565 -2.147928  1.153363 1.15
1350 -0.994560 -2.145318  1.150757 1.15
1351 -0.994556 -2.142563  1.148008 1.15
1352 -0.994553 -2.139737  1.145184 1.15
1353 -0.994553 -2.136887  1.142334 1.14
1354 -0.994553 -2.134032  1.139479 1.14
1355 -0.994554 -2.131175  1.136622 1.14
1356 -0.994553 -2.128315  1.133762 1.13
1357 -0.994550 -2.125467  1.130917 1.13
1358 -0.994544 -2.122678  1.128135 1.13
1359 -0.994535 -2.120044  1.125509 1.13
1360 -0.994523 -2.117698  1.123175 1.12
1361 -0.994511 -2.115809  1.121299 1.12
1362 -0.994499 -2.114554  1.120055 1.12
1363 -0.994490 -2.114095  1.119605 1.12
1364 -0.994485 -2.114554  1.120069 1.12
1365 -0.994484 -2.115997  1.121513 1.12
1366 -0.994487 -2.118423  1.123936 1.12
1367 -0.994494 -2.121766  1.127272 1.13
1368 -0.994504 -2.125906  1.131402 1.13
1369 -0.994515 -2.130681  1.136165 1.14
1370 -0.994527 -2.135901  1.141374 1.14
1371 -0.994539 -2.141368  1.146829 1.15
1372 -0.994551 -2.146882  1.152331 1.15
1373 -0.994561 -2.152248  1.157687 1.16
1374 -0.994572 -2.157286  1.162715 1.16
1375 -0.994581 -2.161831  1.167250 1.17
1376 -0.994589 -2.165733  1.171145 1.17
1377 -0.994595 -2.168867  1.174271 1.17
1378 -0.994600 -2.171129  1.176529 1.18
1379 -0.994603 -2.172449  1.177846 1.18
1380 -0.994603 -2.172792  1.178189 1.18
1381 -0.994601 -2.172168  1.177567 1.18
1382 -0.994594 -2.170638  1.176043 1.18
1383 -0.994584 -2.168319  1.173735 1.17
1384 -0.994571 -2.165389  1.170818 1.17
1385 -0.994554 -2.162081  1.167527 1.17
1386 -0.994535 -2.158676  1.164141 1.16
1387 -0.994516 -2.155485  1.160969 1.16
1388 -0.994499 -2.152820  1.158321 1.16
1389 -0.994486 -2.150959  1.156473 1.16
1390 -0.994480 -2.150111  1.155630 1.16
1391 -0.994483 -2.150376  1.155892 1.16
1392 -0.994495 -2.151726  1.157230 1.16
1393 -0.994515 -2.153997  1.159482 1.16
1394 -0.994541 -2.156906  1.162365 1.16
1395 -0.994570 -2.160079  1.165509 1.17
1396 -0.994598 -2.163103  1.168504 1.17
1397 -0.994623 -2.165568  1.170945 1.17
1398 -0.994643 -2.167122  1.172479 1.17
1399 -0.994655 -2.167502  1.172847 1.17
1400 -0.994659 -2.166559  1.171900 1.17
1401 -0.994656 -2.164273  1.169617 1.17
1402 -0.994647 -2.160735  1.166087 1.17
1403 -0.994636 -2.156122  1.161486 1.16
1404 -0.994626 -2.150655  1.156029 1.16
1405 -0.994618 -2.144544  1.149926 1.15
1406 -0.994616 -2.137954  1.143338 1.14
1407 -0.994618 -2.130981  1.136363 1.14
1408 -0.994621 -2.123656  1.129035 1.13
1409 -0.994624 -2.115981  1.121357 1.12
1410 -0.994622 -2.107967  1.113345 1.11
1411 -0.994615 -2.099683  1.105068 1.11
1412 -0.994602 -2.091275  1.096673 1.10
1413 -0.994583 -2.082977  1.088394 1.09
1414 -0.994562 -2.075092  1.080531 1.08
1415 -0.994541 -2.067957  1.073416 1.07
1416 -0.994523 -2.061897  1.067374 1.07
1417 -0.994512 -2.057182  1.062670 1.06
1418 -0.994508 -2.053987  1.059479 1.06
1419 -0.994512 -2.052368  1.057856 1.06
1420 -0.994524 -2.052256  1.057732 1.06
1421 -0.994542 -2.053466  1.058925 1.06
1422 -0.994563 -2.055720  1.061157 1.06
1423 -0.994586 -2.058681  1.064095 1.06
1424 -0.994608 -2.061982  1.067374 1.07
1425 -0.994628 -2.065268  1.070641 1.07
1426 -0.994643 -2.068220  1.073576 1.07
1427 -0.994654 -2.070574  1.075920 1.08
1428 -0.994660 -2.072143  1.077483 1.08
1429 -0.994662 -2.072810  1.078149 1.08
1430 -0.994659 -2.072534  1.077875 1.08
1431 -0.994654 -2.071332  1.076678 1.08
1432 -0.994647 -2.069268  1.074621 1.07
1433 -0.994639 -2.066440  1.071800 1.07
1434 -0.994631 -2.062960  1.068329 1.07
1435 -0.994624 -2.058952  1.064328 1.06
1436 -0.994616 -2.054537  1.059920 1.06
1437 -0.994609 -2.049837  1.055228 1.06
1438 -0.994602 -2.044973  1.050372 1.05
1439 -0.994594 -2.040069  1.045475 1.05
1440 -0.994585 -2.035253  1.040667 1.04
1441 -0.994577 -2.030661  1.036084 1.04
1442 -0.994568 -2.026434  1.031866 1.03
1443 -0.994559 -2.022711  1.028151 1.03
1444 -0.994552 -2.019616  1.025064 1.03
1445 -0.994548 -2.017249  1.022700 1.02
1446 -0.994547 -2.015662  1.021115 1.02
1447 -0.994550 -2.014857  1.020307 1.02
1448 -0.994557 -2.014777  1.020220 1.02
1449 -0.994566 -2.015307  1.020742 1.02
1450 -0.994577 -2.016293  1.021716 1.02
1451 -0.994589 -2.017549  1.022960 1.02
1452 -0.994599 -2.018883  1.024284 1.02
1453 -0.994608 -2.020117  1.025508 1.03
1454 -0.994614 -2.021102  1.026488 1.03
1455 -0.994616 -2.021739  1.027123 1.03
1456 -0.994614 -2.021986  1.027372 1.03
1457 -0.994608 -2.021864  1.027256 1.03
1458 -0.994598 -2.021459  1.026861 1.03
1459 -0.994585 -2.020912  1.026328 1.03
1460 -0.994571 -2.020403  1.025832 1.03
1461 -0.994558 -2.020127  1.025569 1.03
1462 -0.994547 -2.020267  1.025720 1.03
1463 -0.994540 -2.020972  1.026432 1.03
1464 -0.994537 -2.022332  1.027796 1.03
1465 -0.994538 -2.024376  1.029839 1.03
1466 -0.994542 -2.027067  1.032525 1.03
1467 -0.994549 -2.030314  1.035765 1.04
1468 -0.994558 -2.033992  1.039434 1.04
1469 -0.994567 -2.037950  1.043383 1.04
1470 -0.994576 -2.042029  1.047452 1.05
1471 -0.994586 -2.046062  1.051476 1.05
1472 -0.994596 -2.049885  1.055289 1.06
1473 -0.994606 -2.053332  1.058726 1.06
1474 -0.994616 -2.056239  1.061624 1.06
1475 -0.994625 -2.058453  1.063828 1.06
1476 -0.994632 -2.059836  1.065204 1.07
1477 -0.994637 -2.060281  1.065645 1.07
1478 -0.994638 -2.059723  1.065084 1.07
1479 -0.994636 -2.058148  1.063512 1.06
1480 -0.994629 -2.055608  1.060978 1.06
1481 -0.994618 -2.052221  1.057603 1.06
1482 -0.994604 -2.048172  1.053569 1.05
1483 -0.994586 -2.043703  1.049117 1.05
1484 -0.994567 -2.039097  1.044530 1.04
1485 -0.994549 -2.034659  1.040110 1.04
1486 -0.994533 -2.030685  1.036152 1.04
1487 -0.994521 -2.027438  1.032916 1.03
1488 -0.994515 -2.025114  1.030599 1.03
1489 -0.994516 -2.023827  1.029311 1.03
1490 -0.994523 -2.023590  1.029066 1.03
1491 -0.994536 -2.024315  1.029779 1.03
1492 -0.994553 -2.025833  1.031280 1.03
1493 -0.994571 -2.027915  1.033344 1.03
1494 -0.994588 -2.030315  1.035727 1.04
1495 -0.994600 -2.032810  1.038210 1.04
1496 -0.994605 -2.035244  1.040639 1.04
1497 -0.994603 -2.037557  1.042954 1.04
1498 -0.994593 -2.039796  1.045203 1.05
1499 -0.994578 -2.042111  1.047533 1.05
1500 -0.994561 -2.044724  1.050163 1.05
1501 -0.994543 -2.047891  1.053348 1.05
1502 -0.994528 -2.051860  1.057331 1.06
1503 -0.994518 -2.056828  1.062310 1.06
1504 -0.994513 -2.062925  1.068413 1.07
1505 -0.994512 -2.070198  1.075687 1.08
1506 -0.994515 -2.078619  1.084104 1.08
1507 -0.994521 -2.088091  1.093570 1.09
1508 -0.994530 -2.098469  1.103939 1.10
1509 -0.994540 -2.109567  1.115027 1.12
1510 -0.994551 -2.121172  1.126622 1.13
1511 -0.994562 -2.133056  1.138494 1.14
1512 -0.994574 -2.144980  1.150406 1.15
1513 -0.994585 -2.156703  1.162117 1.16
1514 -0.994597 -2.167988  1.173391 1.17
1515 -0.994607 -2.178606  1.183999 1.18
1516 -0.994617 -2.188344  1.193727 1.19
1517 -0.994626 -2.197003  1.202377 1.20
1518 -0.994634 -2.204406  1.209772 1.21
1519 -0.994640 -2.210400  1.215760 1.22
1520 -0.994645 -2.214861  1.220216 1.22
1521 -0.994648 -2.217695  1.223046 1.22
1522 -0.994650 -2.218841  1.224192 1.22
1523 -0.994649 -2.218277  1.223627 1.22
1524 -0.994646 -2.216015  1.221369 1.22
1525 -0.994641 -2.212112  1.217471 1.22
1526 -0.994634 -2.206664  1.212031 1.21
1527 -0.994624 -2.199810  1.205187 1.21
1528 -0.994612 -2.191731  1.197119 1.20
1529 -0.994598 -2.182645  1.188047 1.19
1530 -0.994582 -2.172806  1.178224 1.18
1531 -0.994565 -2.162494  1.167929 1.17
1532 -0.994549 -2.152005  1.157456 1.16
1533 -0.994534 -2.141630  1.147095 1.15
1534 -0.994522 -2.131637  1.137115 1.14
1535 -0.994516 -2.122248  1.127732 1.13
1536 -0.994515 -2.113609  1.119094 1.12
1537 -0.994522 -2.105774  1.111252 1.11
1538 -0.994536 -2.098687  1.104151 1.10
1539 -0.994556 -2.092189  1.097633 1.10
1540 -0.994580 -2.086030  1.091450 1.09
1541 -0.994606 -2.079897  1.085291 1.09
1542 -0.994629 -2.073460  1.078830 1.08
1543 -0.994648 -2.066415  1.071767 1.07
1544 -0.994660 -2.058533  1.063874 1.06
1545 -0.994662 -2.049694  1.055032 1.06
1546 -0.994655 -2.039913  1.045258 1.05
1547 -0.994639 -2.029348  1.034709 1.03
1548 -0.994616 -2.018292  1.023676 1.02
1549 -0.994589 -2.007142  1.012554 1.01
1550 -0.994560 -1.996360  1.001800 1.00
1551 -0.994535 -1.986418  0.991884 0.99
1552 -0.994515 -1.977748  0.983233 0.98
1553 -0.994504 -1.970687  0.976184 0.98
1554 -0.994501 -1.965451  0.970949 0.97
1555 -0.994507 -1.962114  0.967607 0.97
1556 -0.994519 -1.960624  0.966105 0.97
1557 -0.994535 -1.960832  0.966297 0.97
1558 -0.994550 -1.962534  0.967984 0.97
1559 -0.994562 -1.965522  0.970960 0.97
1560 -0.994569 -1.969625  0.975056 0.98
1561 -0.994570 -1.974735  0.980164 0.98
1562 -0.994568 -1.980814  0.986246 0.99
1563 -0.994563 -1.987876  0.993313 0.99
1564 -0.994560 -1.995956  1.001396 1.00
1565 -0.994561 -2.005062  1.010501 1.01
1566 -0.994569 -2.015130  1.020562 1.02
1567 -0.994584 -2.025995  1.031412 1.03
1568 -0.994606 -2.037373  1.042767 1.04
1569 -0.994633 -2.048873  1.054240 1.05
1570 -0.994662 -2.060036  1.065374 1.07
1571 -0.994688 -2.070376  1.075688 1.08
1572 -0.994711 -2.079436  1.084725 1.08
1573 -0.994727 -2.086827  1.092100 1.09
1574 -0.994735 -2.092267  1.097532 1.10
1575 -0.994735 -2.095598  1.100864 1.10
1576 -0.994726 -2.096796  1.102070 1.10
1577 -0.994710 -2.095968  1.101258 1.10
1578 -0.994688 -2.093342  1.098654 1.10
1579 -0.994663 -2.089243  1.094580 1.09
1580 -0.994636 -2.084058  1.089422 1.09
1581 -0.994611 -2.078194  1.083583 1.08
1582 -0.994592 -2.072027  1.077435 1.08
1583 -0.994580 -2.065856  1.071276 1.07
1584 -0.994574 -2.059877  1.065303 1.07
1585 -0.994574 -2.054182  1.059608 1.06
1586 -0.994577 -2.048777  1.054201 1.05
1587 -0.994579 -2.043627  1.049048 1.05
1588 -0.994578 -2.038695  1.044117 1.04
1589 -0.994575 -2.033974  1.039399 1.04
1590 -0.994569 -2.029498  1.034930 1.03
1591 -0.994562 -2.025334  1.030772 1.03
1592 -0.994556 -2.021555  1.026999 1.03
1593 -0.994553 -2.018219  1.023667 1.02
1594 -0.994553 -2.015342  1.020789 1.02
1595 -0.994557 -2.012887  1.018330 1.02
1596 -0.994563 -2.010772  1.016209 1.02
1597 -0.994570 -2.008878  1.014307 1.01
1598 -0.994577 -2.007069  1.012491 1.01
1599 -0.994583 -2.005217  1.010634 1.01
1600 -0.994586 -2.003217  1.008631 1.01
1601 -0.994586 -2.001001  1.006415 1.01
1602 -0.994584 -1.998546  1.003962 1.00
1603 -0.994579 -1.995873  1.001295 1.00
1604 -0.994572 -1.993046  0.998475 1.00
1605 -0.994563 -1.990162  0.995599 1.00
1606 -0.994554 -1.987341  0.992787 0.99
1607 -0.994545 -1.984716  0.990170 0.99
1608 -0.994537 -1.982416  0.987879 0.99
1609 -0.994531 -1.980561  0.986030 0.99
1610 -0.994527 -1.979247  0.984720 0.98
1611 -0.994525 -1.978541  0.984016 0.98
1612 -0.994525 -1.978480  0.983955 0.98
1613 -0.994527 -1.979070  0.984543 0.98
1614 -0.994530 -1.980289  0.985759 0.99
1615 -0.994534 -1.982100  0.987566 0.99
1616 -0.994538 -1.984455  0.989917 0.99
1617 -0.994541 -1.987308  0.992767 0.99
1618 -0.994542 -1.990624  0.996082 1.00
1619 -0.994542 -1.994387  0.999845 1.00
1620 -0.994541 -1.998600  1.004059 1.00
1621 -0.994539 -2.003286  1.008747 1.01
1622 -0.994536 -2.008479  1.013943 1.01
1623 -0.994534 -2.014215  1.019680 1.02
1624 -0.994534 -2.020520  1.025986 1.03
1625 -0.994535 -2.027397  1.032862 1.03
1626 -0.994538 -2.034819  1.040281 1.04
1627 -0.994544 -2.042724  1.048180 1.05
1628 -0.994551 -2.051011  1.056460 1.06
1629 -0.994559 -2.059552  1.064993 1.06
1630 -0.994568 -2.068196  1.073627 1.07
1631 -0.994578 -2.076777  1.082199 1.08
1632 -0.994587 -2.085127  1.090540 1.09
1633 -0.994596 -2.093078  1.098482 1.10
1634 -0.994604 -2.100466  1.105862 1.11
1635 -0.994613 -2.107129  1.112516 1.11
1636 -0.994622 -2.112906  1.118284 1.12
1637 -0.994632 -2.117633  1.123001 1.12
1638 -0.994642 -2.121145  1.126503 1.13
1639 -0.994652 -2.123277  1.128625 1.13
1640 -0.994662 -2.123872  1.129211 1.13
1641 -0.994670 -2.122794  1.128125 1.13
1642 -0.994675 -2.119939  1.125264 1.13
1643 -0.994676 -2.115251  1.120575 1.12
1644 -0.994673 -2.108744  1.114072 1.11
1645 -0.994663 -2.100516  1.105853 1.11
1646 -0.994647 -2.090763  1.096116 1.10
1647 -0.994623 -2.079792  1.085169 1.09
1648 -0.994592 -2.068023  1.073431 1.07
1649 -0.994555 -2.055982  1.061427 1.06
1650 -0.994515 -2.044281  1.049765 1.05
1651 -0.994475 -2.033580  1.039105 1.04
1652 -0.994437 -2.024544  1.030107 1.03
1653 -0.994406 -2.017780  1.023374 1.02
1654 -0.994385 -2.013785  1.019399 1.02
1655 -0.994377 -2.012890  1.018513 1.02
1656 -0.994382 -2.015231  1.020849 1.02
1657 -0.994399 -2.020735  1.026336 1.03
1658 -0.994426 -2.029132  1.034706 1.03
1659 -0.994460 -2.039990  1.045529 1.05
1660 -0.994498 -2.052754  1.058256 1.06
1661 -0.994536 -2.066808  1.072271 1.07
1662 -0.994572 -2.081517  1.086945 1.09
1663 -0.994603 -2.096278  1.101676 1.10
1664 -0.994627 -2.110556  1.115929 1.12
1665 -0.994645 -2.123905  1.129260 1.13
1666 -0.994656 -2.135984  1.141328 1.14
1667 -0.994660 -2.146561  1.151901 1.15
1668 -0.994659 -2.155506  1.160848 1.16
1669 -0.994652 -2.162786  1.168135 1.17
1670 -0.994641 -2.168449  1.173807 1.17
1671 -0.994628 -2.172604  1.177976 1.18
1672 -0.994613 -2.175413  1.180800 1.18
1673 -0.994598 -2.177063  1.182466 1.18
1674 -0.994583 -2.177759  1.183176 1.18
1675 -0.994569 -2.177699  1.183130 1.18
1676 -0.994557 -2.177071  1.182514 1.18
1677 -0.994547 -2.176040  1.181493 1.18
1678 -0.994538 -2.174744  1.180206 1.18
1679 -0.994531 -2.173300  1.178769 1.18
1680 -0.994525 -2.171805  1.177280 1.18
1681 -0.994519 -2.170342  1.175822 1.18
1682 -0.994513 -2.168987  1.174473 1.17
1683 -0.994508 -2.167814  1.173306 1.17
1684 -0.994503 -2.166893  1.172391 1.17
1685 -0.994498 -2.166293  1.171795 1.17
1686 -0.994494 -2.166070  1.171576 1.17
1687 -0.994491 -2.166273  1.171781 1.17
1688 -0.994491 -2.166925  1.172435 1.17
1689 -0.994492 -2.168029  1.173537 1.17
1690 -0.994495 -2.169556  1.175061 1.18
1691 -0.994500 -2.171447  1.176947 1.18
1692 -0.994508 -2.173613  1.179105 1.18
1693 -0.994517 -2.175936  1.181419 1.18
1694 -0.994527 -2.178275  1.183748 1.18
1695 -0.994539 -2.180474  1.185935 1.19
1696 -0.994550 -2.182365  1.187815 1.19
1697 -0.994562 -2.183779  1.189217 1.19
1698 -0.994573 -2.184554  1.189981 1.19
1699 -0.994583 -2.184539  1.189955 1.19
1700 -0.994592 -2.183600  1.189008 1.19
1701 -0.994600 -2.181630  1.187030 1.19
1702 -0.994606 -2.178545  1.183939 1.18
1703 -0.994610 -2.174294  1.179683 1.18
1704 -0.994613 -2.168852  1.174239 1.17
1705 -0.994614 -2.162230  1.167616 1.17
1706 -0.994613 -2.154468  1.159855 1.16
1707 -0.994610 -2.145642  1.151032 1.15
1708 -0.994605 -2.135862  1.141257 1.14
1709 -0.994597 -2.125279  1.130682 1.13
1710 -0.994586 -2.114090  1.119505 1.12
1711 -0.994571 -2.102541  1.107969 1.11
1712 -0.994553 -2.090926  1.096373 1.10
1713 -0.994533 -2.079590  1.085057 1.09
1714 -0.994512 -2.068908  1.074396 1.07
1715 -0.994492 -2.059266  1.064774 1.06
1716 -0.994475 -2.051021  1.056546 1.06
1717 -0.994465 -2.044469  1.050003 1.05
1718 -0.994464 -2.039799  1.045335 1.05
1719 -0.994471 -2.037070  1.042599 1.04
1720 -0.994486 -2.036201  1.041715 1.04
1721 -0.994507 -2.036980  1.042473 1.04
1722 -0.994532 -2.039092  1.044560 1.04
1723 -0.994558 -2.042157  1.047599 1.05
1724 -0.994583 -2.045772  1.051189 1.05
1725 -0.994605 -2.049545  1.054940 1.05
1726 -0.994622 -2.053127  1.058505 1.06
1727 -0.994634 -2.056234  1.061600 1.06
1728 -0.994640 -2.058660  1.064019 1.06
1729 -0.994642 -2.060281  1.065639 1.07
1730 -0.994638 -2.061061  1.066423 1.07
1731 -0.994629 -2.061041  1.066411 1.07
1732 -0.994617 -2.060334  1.065717 1.07
1733 -0.994603 -2.059110  1.064508 1.06
1734 -0.994586 -2.057583  1.062996 1.06
1735 -0.994570 -2.055990  1.061420 1.06
1736 -0.994554 -2.054578  1.060024 1.06
1737 -0.994540 -2.053585  1.059046 1.06
1738 -0.994528 -2.053225  1.058697 1.06
1739 -0.994519 -2.053672  1.059153 1.06
1740 -0.994514 -2.055060  1.060546 1.06
1741 -0.994512 -2.057468  1.062956 1.06
1742 -0.994512 -2.060929  1.066417 1.07
1743 -0.994515 -2.065431  1.070916 1.07
1744 -0.994519 -2.070925  1.076406 1.08
1745 -0.994524 -2.077341  1.082817 1.08
1746 -0.994528 -2.084600  1.090072 1.09
1747 -0.994531 -2.092625  1.098094 1.10
1748 -0.994533 -2.101355  1.106822 1.11
1749 -0.994533 -2.110745  1.116212 1.12
1750 -0.994533 -2.120766  1.126233 1.13
1751 -0.994533 -2.131393  1.136860 1.14
1752 -0.994535 -2.142594  1.148058 1.15
1753 -0.994541 -2.154302  1.159761 1.16
1754 -0.994550 -2.166408  1.171858 1.17
1755 -0.994564 -2.178740  1.184176 1.18
1756 -0.994582 -2.191063  1.196481 1.20
1757 -0.994603 -2.203083  1.208481 1.21
1758 -0.994626 -2.214462  1.219836 1.22
1759 -0.994649 -2.224835  1.230186 1.23
1760 -0.994671 -2.233845  1.239174 1.24
1761 -0.994689 -2.241161  1.246472 1.25
1762 -0.994702 -2.246514  1.251813 1.25
1763 -0.994708 -2.249719  1.255011 1.26
1764 -0.994707 -2.250693  1.255986 1.26
1765 -0.994699 -2.249470  1.254771 1.25
1766 -0.994683 -2.246205  1.251522 1.25
1767 -0.994661 -2.241167  1.246506 1.25
1768 -0.994635 -2.234718  1.240084 1.24
1769 -0.994606 -2.227294  1.232689 1.23
1770 -0.994577 -2.219364  1.224787 1.22
1771 -0.994551 -2.211396  1.216846 1.22
1772 -0.994528 -2.203825  1.209297 1.21
1773 -0.994512 -2.197019  1.202507 1.20
1774 -0.994501 -2.191256  1.196755 1.20
