#Step   Etot   PotE Ktot  T
261 2.085992 -1.458795  3.544788 3.54
262 2.085938 -1.468397  3.554335 3.55
263 2.085910 -1.471039  3.556949 3.56
264 2.085908 -1.466276  3.552185 3.55
265 2.085933 -1.454141  3.540074 3.54
266 2.085982 -1.435128  3.521110 3.52
267 2.086056 -1.410184  3.496240 3.50
268 2.086152 -1.380681  3.466833 3.47
269 2.086265 -1.348371  3.434636 3.43
270 2.086386 -1.315291  3.401677 3.40
271 2.086500 -1.283604  3.370104 3.37
272 2.086589 -1.255364  3.341953 3.34
273 2.086632 -1.232222  3.318854 3.32
274 2.086618 -1.215134  3.301752 3.30
275 2.086545 -1.204177  3.290722 3.29
276 2.086432 -1.198555  3.284987 3.28
277 2.086302 -1.196836  3.283138 3.28
278 2.086179 -1.197317  3.283496 3.28
279 2.086078 -1.198374  3.284451 3.28
280 2.085993 -1.198673  3.284666 3.28
281 2.085907 -1.197135  3.283042 3.28
282 2.085791 -1.192690  3.278480 3.28
283 2.085616 -1.183908  3.269525 3.27
284 2.085367 -1.168673  3.254040 3.25
285 2.085043 -1.144020  3.229063 3.23
286 2.084679 -1.106285  3.190964 3.19
287 2.084380 -1.051807  3.136187 3.14
288 2.084368 -0.978672  3.063040 3.06
289 2.084948 -0.890008  2.974956 2.97
290 2.086208 -0.797895  2.884103 2.88
291 2.087570 -0.723503  2.811073 2.81
292 2.088027 -0.687969  2.775997 2.78
293 2.087314 -0.698388  2.785702 2.79
294 2.086212 -0.744171  2.830382 2.83
295 2.085445 -0.807608  2.893053 2.89
296 2.085076 -0.874635  2.959710 2.96
297 2.084876 -0.936972  3.021847 3.02
298 2.084714 -0.989576  3.074290 3.07
299 2.084620 -1.028836  3.113456 3.11
300 2.084682 -1.052786  3.137469 3.14
301 2.084947 -1.062167  3.147114 3.15
302 2.085359 -1.060875  3.146234 3.15
303 2.085766 -1.054977  3.140744 3.14
304 2.086010 -1.050436  3.136446 3.14
305 2.086020 -1.050750  3.136770 3.14
306 2.085847 -1.055906  3.141753 3.14
307 2.085598 -1.063045  3.148643 3.15
308 2.085374 -1.068044  3.153418 3.15
309 2.085244 -1.067073  3.152317 3.15
