#Step   Etot   PotE Ktot  T
413 0.847176 -1.720790  2.567966 2.57
414 0.847139 -1.754958  2.602097 2.60
415 0.847115 -1.782962  2.630077 2.63
416 0.847097 -1.804196  2.651293 2.65
417 0.847085 -1.818233  2.665318 2.67
418 0.847074 -1.824786  2.671860 2.67
419 0.847065 -1.823676  2.670741 2.67
420 0.847060 -1.814832  2.661892 2.66
421 0.847061 -1.798321  2.645382 2.65
422 0.847074 -1.774390  2.621464 2.62
423 0.847100 -1.743530  2.590630 2.59
424 0.847141 -1.706510  2.553651 2.55
425 0.847194 -1.664383  2.511577 2.51
426 0.847258 -1.618456  2.465715 2.47
427 0.847338 -1.570267  2.417605 2.42
428 0.847446 -1.521640  2.369086 2.37
429 0.847601 -1.474864  2.322465 2.32
430 0.847808 -1.432899  2.280707 2.28
431 0.848034 -1.399364  2.247398 2.25
432 0.848205 -1.377975  2.226180 2.23
433 0.848240 -1.371443  2.219683 2.22
434 0.848106 -1.380313  2.228419 2.23
435 0.847842 -1.402490  2.250331 2.25
436 0.847527 -1.433798  2.281325 2.28
437 0.847240 -1.469174  2.316414 2.32
438 0.847021 -1.503831  2.350852 2.35
439 0.846881 -1.533959  2.380841 2.38
440 0.846814 -1.556965  2.403780 2.40
441 0.846806 -1.571419  2.418225 2.42
442 0.846841 -1.576873  2.423713 2.42
443 0.846905 -1.573646  2.420551 2.42
444 0.846985 -1.562608  2.409593 2.41
445 0.847071 -1.544976  2.392047 2.39
446 0.847156 -1.522136  2.369292 2.37
447 0.847234 -1.495517  2.342751 2.34
448 0.847306 -1.466504  2.313810 2.31
449 0.847369 -1.436408  2.283777 2.28
450 0.847417 -1.406411  2.253828 2.25
451 0.847442 -1.377482  2.224924 2.22
452 0.847436 -1.350245  2.197681 2.20
453 0.847398 -1.324871  2.172270 2.17
454 0.847345 -1.301102  2.148447 2.15
455 0.847305 -1.278484  2.125789 2.13
456 0.847317 -1.256809  2.104126 2.10
457 0.847412 -1.236655  2.084067 2.08
458 0.847600 -1.219821  2.067420 2.07
459 0.847843 -1.209382  2.057225 2.06
460 0.848061 -1.209107  2.057169 2.06
461 0.848157 -1.222234  2.070392 2.07
462 0.848076 -1.250069  2.098145 2.10
463 0.847842 -1.291207  2.139049 2.14
464 0.847538 -1.341876  2.189414 2.19
465 0.847253 -1.397140  2.244393 2.24
466 0.847043 -1.452228  2.299271 2.30
467 0.846922 -1.503405  2.350326 2.35
468 0.846879 -1.548259  2.395138 2.40
469 0.846894 -1.585603  2.432497 2.43
470 0.846947 -1.615205  2.462152 2.46
471 0.847021 -1.637492  2.484513 2.48
472 0.847101 -1.653289  2.500390 2.50
473 0.847177 -1.663601  2.510778 2.51
474 0.847244 -1.669450  2.516695 2.52
475 0.847299 -1.671776  2.519075 2.52
476 0.847343 -1.671378  2.518721 2.52
477 0.847376 -1.668914  2.516291 2.52
478 0.847402 -1.664914  2.512315 2.51
479 0.847418 -1.659783  2.507201 2.51
480 0.847423 -1.653798  2.501220 2.50
481 0.847414 -1.647070  2.494484 2.49
482 0.847392 -1.639515  2.486907 2.49
483 0.847359 -1.630850  2.478209 2.48
484 0.847323 -1.620655  2.467978 2.47
485 0.847297 -1.608490  2.455787 2.46
486 0.847291 -1.594068  2.441359 2.44
487 0.847313 -1.577412  2.424725 2.42
488 0.847364 -1.558966  2.406330 2.41
489 0.847434 -1.539597  2.387031 2.39
490 0.847510 -1.520465  2.367975 2.37
491 0.847571 -1.502797  2.350368 2.35
492 0.847600 -1.487604  2.335204 2.34
493 0.847590 -1.475435  2.323025 2.32
494 0.847541 -1.466252  2.313793 2.31
495 0.847465 -1.459454  2.306919 2.31
496 0.847378 -1.454042  2.301420 2.30
497 0.847299 -1.448874  2.296173 2.30
498 0.847245 -1.442946  2.290191 2.29
499 0.847229 -1.435645  2.282875 2.28
500 0.847259 -1.426945  2.274204 2.27
501 0.847329 -1.417490  2.264820 2.26
502 0.847426 -1.408535  2.255961 2.26
503 0.847522 -1.401696  2.249218 2.25
504 0.847590 -1.398553  2.246143 2.25
505 0.847611 -1.400230  2.247841 2.25
506 0.847588 -1.407132  2.254720 2.25
507 0.847538 -1.418961  2.266499 2.27
508 0.847483 -1.434964  2.282447 2.28
509 0.847442 -1.454263  2.301706 2.30
510 0.847423 -1.476129  2.323552 2.32
511 0.847419 -1.500090  2.347510 2.35
512 0.847418 -1.525876  2.373294 2.37
513 0.847401 -1.553214  2.400615 2.40
514 0.847355 -1.581573  2.428928 2.43
515 0.847278 -1.609977  2.457255 2.46
516 0.847187 -1.637019  2.484206 2.48
517 0.847103 -1.661082  2.508185 2.51
518 0.847045 -1.680666  2.527711 2.53
519 0.847024 -1.694687  2.541711 2.54
520 0.847041 -1.702650  2.549691 2.55
521 0.847092 -1.704685  2.551776 2.55
522 0.847166 -1.701476  2.548642 2.55
523 0.847256 -1.694140  2.541396 2.54
524 0.847351 -1.684083  2.531433 2.53
525 0.847440 -1.672841  2.520281 2.52
526 0.847513 -1.661921  2.509434 2.51
527 0.847557 -1.652608  2.500165 2.50
528 0.847560 -1.645775  2.493335 2.49
529 0.847521 -1.641719  2.489239 2.49
530 0.847449 -1.640123  2.487572 2.49
531 0.847368 -1.640209  2.487577 2.49
532 0.847307 -1.641066  2.488373 2.49
533 0.847288 -1.642064  2.489352 2.49
534 0.847315 -1.643145  2.490460 2.49
535 0.847372 -1.644871  2.492243 2.49
536 0.847429 -1.648175  2.495605 2.50
537 0.847453 -1.653909  2.501362 2.50
538 0.847416 -1.662330  2.509745 2.51
539 0.847316 -1.672735  2.520050 2.52
540 0.847180 -1.683444  2.530624 2.53
541 0.847052 -1.692209  2.539261 2.54
542 0.846971 -1.696866  2.543837 2.54
543 0.846955 -1.695936  2.542891 2.54
544 0.847000 -1.688913  2.535913 2.54
545 0.847090 -1.676245  2.523335 2.52
546 0.847204 -1.659108  2.506312 2.51
547 0.847325 -1.639114  2.486440 2.49
548 0.847439 -1.618031  2.465470 2.47
549 0.847532 -1.597541  2.445072 2.45
550 0.847597 -1.579043  2.426640 2.43
551 0.847631 -1.563522  2.411153 2.41
552 0.847637 -1.551495  2.399132 2.40
553 0.847623 -1.543046  2.390669 2.39
554 0.847597 -1.537936  2.385534 2.39
555 0.847569 -1.535730  2.383298 2.38
556 0.847540 -1.535908  2.383448 2.38
557 0.847513 -1.537938  2.385451 2.39
558 0.847486 -1.541294  2.388780 2.39
559 0.847461 -1.545463  2.392923 2.39
560 0.847436 -1.549946  2.397381 2.40
561 0.847413 -1.554273  2.401686 2.40
562 0.847393 -1.558024  2.405417 2.41
563 0.847379 -1.560851  2.408230 2.41
564 0.847369 -1.562502  2.409871 2.41
565 0.847364 -1.562822  2.410187 2.41
566 0.847361 -1.561744  2.409105 2.41
567 0.847356 -1.559251  2.406606 2.41
568 0.847344 -1.555325  2.402669 2.40
569 0.847324 -1.549891  2.397215 2.40
570 0.847295 -1.542770  2.390064 2.39
571 0.847259 -1.533674  2.380932 2.38
572 0.847223 -1.522259  2.369482 2.37
573 0.847198 -1.508228  2.355426 2.36
574 0.847192 -1.491470  2.338661 2.34
575 0.847211 -1.472187  2.319398 2.32
576 0.847261 -1.450995  2.298256 2.30
577 0.847341 -1.428969  2.276309 2.28
578 0.847447 -1.407636  2.255083 2.26
579 0.847570 -1.388901  2.236471 2.24
