#Step   Etot   PotE Ktot  T
434 2.516007 -0.998782  3.514789 3.51
435 2.516245 -0.945205  3.461450 3.46
436 2.516640 -0.880347  3.396987 3.40
437 2.517138 -0.811252  3.328391 3.33
438 2.517652 -0.746435  3.264087 3.26
439 2.518088 -0.694495  3.212583 3.21
440 2.518370 -0.662630  3.181001 3.18
441 2.823050 -0.653439  3.476489 3.48
442 2.823008 -0.668535  3.491543 3.49
443 2.822839 -0.707067  3.529906 3.53
444 2.822572 -0.765972  3.588545 3.59
445 2.822234 -0.840483  3.662717 3.66
446 2.821860 -0.924613  3.746473 3.75
447 2.821501 -1.011781  3.833281 3.83
448 2.821211 -1.095631  3.916842 3.92
449 2.821031 -1.170897  3.991928 3.99
450 2.820970 -1.234016  4.054986 4.05
451 2.821004 -1.283292  4.104296 4.10
452 2.821093 -1.318591  4.139684 4.14
453 2.821200 -1.340766  4.161965 4.16
454 2.821308 -1.351119  4.172427 4.17
455 2.821423 -1.351143  4.172566 4.17
456 2.821555 -1.342544  4.164098 4.16
457 2.821696 -1.327343  4.149039 4.15
458 2.821818 -1.307749  4.129567 4.13
459 2.821886 -1.285730  4.107615 4.11
460 2.821890 -1.262524  4.084414 4.08
461 2.223019 -1.242357  3.465377 3.47
462 2.222983 -1.225336  3.448319 3.45
463 2.222937 -1.211079  3.434016 3.43
464 2.222844 -1.198917  3.421761 3.42
465 2.222667 -1.187394  3.410062 3.41
466 2.222427 -1.173825  3.396252 3.40
467 2.222202 -1.154623  3.376825 3.38
468 2.222086 -1.126480  3.348566 3.35
469 2.222137 -1.087745  3.309882 3.31
470 2.222366 -1.039330  3.261696 3.26
471 2.222743 -0.984879  3.207621 3.21
472 2.223205 -0.930301  3.153506 3.15
473 2.223664 -0.882790  3.106454 3.11
474 2.224011 -0.849414  3.073425 3.07
475 2.224152 -0.835453  3.059605 3.06
476 2.224047 -0.842973  3.067019 3.07
477 2.223741 -0.870253  3.093994 3.09
478 2.223337 -0.912430  3.135768 3.14
479 2.222946 -0.963014  3.185960 3.19
480 2.222638 -1.015523  3.238160 3.24
481 2.469850 -1.065549  3.535399 3.54
482 2.469761 -1.106482  3.576243 3.58
483 2.469745 -1.136316  3.606061 3.61
484 2.469769 -1.154309  3.624078 3.62
485 2.469816 -1.160558  3.630373 3.63
486 2.469887 -1.155746  3.625632 3.63
487 2.470005 -1.141180  3.611185 3.61
488 2.470199 -1.119087  3.589286 3.59
489 2.470466 -1.092920  3.563386 3.56
490 2.470747 -1.067215  3.537962 3.54
491 2.470935 -1.046620  3.517555 3.52
492 2.470946 -1.034303  3.505249 3.51
493 2.470790 -1.030734  3.501525 3.50
494 2.470575 -1.033837  3.504411 3.50
495 2.470416 -1.040461  3.510877 3.51
496 2.470372 -1.048100  3.518473 3.52
497 2.470431 -1.055798  3.526229 3.53
498 2.470538 -1.064033  3.534572 3.53
499 2.470641 -1.074012  3.544653 3.54
500 2.470705 -1.086896  3.557601 3.56
501 2.398683 -1.103363  3.502046 3.50
502 2.398648 -1.123630  3.522278 3.52
503 2.398574 -1.146819  3.545393 3.55
504 2.398468 -1.171455  3.569923 3.57
505 2.398338 -1.195585  3.593923 3.59
506 2.398193 -1.216917  3.615109 3.62
507 2.398044 -1.232972  3.631016 3.63
508 2.397904 -1.241289  3.639193 3.64
509 2.397787 -1.239637  3.637425 3.64
510 2.397705 -1.226243  3.623948 3.62
511 2.397672 -1.200000  3.597672 3.60
512 2.397704 -1.160690  3.558394 3.56
513 2.397815 -1.109214  3.507029 3.51
514 2.398015 -1.047791  3.445805 3.45
515 2.398293 -0.980027  3.378320 3.38
516 2.398616 -0.910716  3.309332 3.31
517 2.398923 -0.845263  3.244186 3.24
518 2.399155 -0.788784  3.187939 3.19
519 2.399267 -0.745174  3.144440 3.14
520 2.399257 -0.716474  3.115730 3.12
521 2.768991 -0.700500  3.469490 3.47
522 2.768872 -0.696101  3.464972 3.46
523 2.768788 -0.701595  3.470383 3.47
524 2.768760 -0.715683  3.484443 3.48
525 2.768768 -0.737741  3.506509 3.51
526 2.768769 -0.767558  3.536327 3.54
527 2.768728 -0.804732  3.573460 3.57
528 2.768637 -0.848177  3.616814 3.62
529 2.768518 -0.896024  3.664543 3.66
530 2.768398 -0.945935  3.714333 3.71
531 2.768292 -0.995514  3.763806 3.76
532 2.768202 -1.042580  3.810782 3.81
533 2.768119 -1.085230  3.853349 3.85
534 2.768038 -1.121779  3.889817 3.89
535 2.767964 -1.150727  3.918692 3.92
536 2.767908 -1.170824  3.938731 3.94
537 2.767883 -1.181233  3.949116 3.95
538 2.767906 -1.181754  3.949660 3.95
539 2.767982 -1.173010  3.940992 3.94
540 2.768105 -1.156514  3.924620 3.92
541 2.329195 -1.137082  3.466277 3.47
542 2.329318 -1.117520  3.446838 3.45
543 2.329387 -1.099999  3.429386 3.43
544 2.329379 -1.085822  3.415201 3.42
545 2.329295 -1.075075  3.404370 3.40
546 2.329162 -1.066632  3.395795 3.40
547 2.329035 -1.058591  3.387626 3.39
548 2.328970 -1.049065  3.378035 3.38
549 2.329001 -1.037038  3.366039 3.37
550 2.329122 -1.022872  3.351993 3.35
551 2.329290 -1.008256  3.337546 3.34
552 2.329445 -0.995616  3.325061 3.33
