#Step   Etot   PotE Ktot  T
265 2.753431 -0.746960  3.500391 3.50
266 2.753413 -0.757271  3.510683 3.51
267 2.753490 -0.765944  3.519433 3.52
268 2.753650 -0.774439  3.528089 3.53
269 2.753852 -0.785417  3.539269 3.54
270 2.754038 -0.802099  3.556137 3.56
271 2.654414 -0.827400  3.481814 3.48
272 2.654398 -0.863510  3.517908 3.52
273 2.654260 -0.910086  3.564346 3.56
274 2.654037 -0.964844  3.618881 3.62
275 2.653791 -1.024117  3.677908 3.68
276 2.653580 -1.083777  3.737358 3.74
277 2.653435 -1.140119  3.793554 3.79
278 2.653352 -1.190351  3.843703 3.84
279 2.653312 -1.232642  3.885954 3.89
280 2.653287 -1.265879  3.919166 3.92
281 2.190492 -1.289276  3.479768 3.48
282 2.190428 -1.305508  3.495935 3.50
283 2.190327 -1.313579  3.503906 3.50
284 2.190195 -1.312151  3.502346 3.50
285 2.190062 -1.299670  3.489732 3.49
286 2.189994 -1.274873  3.464867 3.46
287 2.190078 -1.237742  3.427820 3.43
288 2.190392 -1.190744  3.381136 3.38
289 2.190920 -1.139757  3.330677 3.33
290 2.191480 -1.093567  3.285048 3.29
291 2.363159 -1.059431  3.422589 3.42
292 2.363042 -1.042758  3.405800 3.41
293 2.362576 -1.041955  3.404531 3.40
294 2.362007 -1.050036  3.412043 3.41
295 2.361530 -1.058198  3.419727 3.42
296 2.361223 -1.058886  3.420109 3.42
297 2.361124 -1.047287  3.408411 3.41
298 2.361277 -1.022067  3.383344 3.38
299 2.361689 -0.985962  3.347651 3.35
300 2.362224 -0.945590  3.307814 3.31
301 2.511217 -0.907730  3.418948 3.42
302 2.511255 -0.878819  3.390074 3.39
303 2.510984 -0.859907  3.370891 3.37
304 2.510668 -0.847510  3.358178 3.36
305 2.510533 -0.837244  3.347777 3.35
306 2.510637 -0.827112  3.337749 3.34
307 2.510917 -0.818533  3.329450 3.33
308 2.511264 -0.815540  3.326804 3.33
309 2.511562 -0.823177  3.334739 3.33
310 2.511697 -0.845678  3.357375 3.36
311 2.610635 -0.884857  3.495492 3.50
312 2.610312 -0.938087  3.548399 3.55
313 2.609848 -1.000089  3.609937 3.61
314 2.609388 -1.063434  3.672822 3.67
315 2.609071 -1.120679  3.729751 3.73
316 2.608979 -1.166460  3.775439 3.78
317 2.609109 -1.198732  3.807841 3.81
318 2.609385 -1.218790  3.828175 3.83
319 2.609688 -1.230176  3.839864 3.84
320 2.609910 -1.236978  3.846888 3.85
321 2.219504 -1.243332  3.462836 3.46
322 2.219458 -1.251988  3.471446 3.47
323 2.219342 -1.262227  3.481568 3.48
324 2.219209 -1.272281  3.491490 3.49
325 2.219099 -1.280128  3.499227 3.50
326 2.219037 -1.284096  3.503132 3.50
327 2.219036 -1.283251  3.502287 3.50
328 2.219099 -1.277633  3.496732 3.50
329 2.219207 -1.268275  3.487481 3.49
330 2.219323 -1.256919  3.476241 3.48
331 2.199578 -1.245589  3.445168 3.45
332 2.199624 -1.235881  3.435505 3.44
333 2.199629 -1.228731  3.428360 3.43
334 2.199599 -1.224461  3.424060 3.42
335 2.199531 -1.222827  3.422358 3.42
336 2.199438 -1.223026  3.422464 3.42
337 2.199364 -1.223924  3.423289 3.42
338 2.199363 -1.224688  3.424051 3.42
339 2.199446 -1.225498  3.424944 3.42
340 2.199548 -1.227657  3.427205 3.43
341 2.228760 -1.232539  3.461300 3.46
342 2.228610 -1.240108  3.468718 3.47
343 2.228349 -1.248184  3.476532 3.48
344 2.228105 -1.252986  3.481091 3.48
345 2.227995 -1.250957  3.478952 3.48
346 2.228057 -1.240432  3.468489 3.47
347 2.228247 -1.222213  3.450461 3.45
348 2.228483 -1.198987  3.427470 3.43
349 2.228691 -1.174140  3.402831 3.40
350 2.228834 -1.150660  3.379494 3.38
351 2.305836 -1.130033  3.435868 3.44
352 2.305887 -1.113334  3.419221 3.42
353 2.305912 -1.101061  3.406973 3.41
354 2.305907 -1.093246  3.399153 3.40
355 2.305862 -1.089430  3.395292 3.40
356 2.305776 -1.088569  3.394345 3.39
357 2.305663 -1.089065  3.394728 3.39
358 2.305542 -1.088981  3.394522 3.39
359 2.305429 -1.086345  3.391774 3.39
