#Step   Etot   PotE Ktot  T
632 4.333029 -2.638104  6.971133 6.97
633 4.333029 -2.638104  6.971133 6.97
634 4.333029 -2.638104  6.971133 6.97
635 4.333029 -2.638104  6.971133 6.97
636 4.333029 -2.638104  6.971133 6.97
637 4.333029 -2.638104  6.971133 6.97
638 4.333029 -2.638104  6.971133 6.97
639 4.333029 -2.638104  6.971133 6.97
640 4.333029 -2.638104  6.971133 6.97
641 4.333029 -2.638104  6.971133 6.97
642 4.333029 -2.638104  6.971133 6.97
643 4.333029 -2.638104  6.971133 6.97
644 4.333029 -2.638104  6.971133 6.97
645 4.333029 -2.638104  6.971133 6.97
646 4.333029 -2.638104  6.971133 6.97
647 4.333029 -2.638104  6.971133 6.97
648 4.333029 -2.638104  6.971133 6.97
649 4.333029 -2.638104  6.971133 6.97
650 4.333029 -2.638104  6.971133 6.97
651 4.333029 -2.638104  6.971133 6.97
652 4.333029 -2.638104  6.971133 6.97
653 4.333029 -2.638104  6.971133 6.97
654 4.333029 -2.638104  6.971133 6.97
655 4.333029 -2.638104  6.971133 6.97
656 4.333029 -2.638104  6.971133 6.97
657 4.333029 -2.638104  6.971133 6.97
658 4.333029 -2.638104  6.971133 6.97
659 4.333029 -2.638104  6.971133 6.97
660 4.333029 -2.638104  6.971133 6.97
661 4.333029 -2.638104  6.971133 6.97
662 4.333029 -2.638104  6.971133 6.97
663 4.333029 -2.638104  6.971133 6.97
664 4.333029 -2.638104  6.971133 6.97
665 4.333029 -2.638104  6.971133 6.97
666 4.333029 -2.638104  6.971133 6.97
667 4.333029 -2.638104  6.971133 6.97
668 4.333029 -2.638104  6.971133 6.97
669 4.333029 -2.638104  6.971133 6.97
670 4.333029 -2.638104  6.971133 6.97
671 4.333029 -2.638104  6.971133 6.97
672 4.333029 -2.638104  6.971133 6.97
673 4.333029 -2.638104  6.971133 6.97
674 4.333029 -2.638104  6.971133 6.97
675 4.333029 -2.638104  6.971133 6.97
676 4.333029 -2.638104  6.971133 6.97
677 4.333029 -2.638104  6.971133 6.97
678 4.333029 -2.638104  6.971133 6.97
679 4.333029 -2.638104  6.971133 6.97
680 4.333029 -2.638104  6.971133 6.97
681 4.333029 -2.638104  6.971133 6.97
682 4.333029 -2.638104  6.971133 6.97
683 4.333029 -2.638104  6.971133 6.97
684 4.333029 -2.638104  6.971133 6.97
685 4.333029 -2.638104  6.971133 6.97
686 4.333029 -2.638104  6.971133 6.97
687 4.333029 -2.638104  6.971133 6.97
688 4.333029 -2.638104  6.971133 6.97
689 4.333029 -2.638104  6.971133 6.97
690 4.333029 -2.638104  6.971133 6.97
691 4.333029 -2.638104  6.971133 6.97
692 4.333029 -2.638104  6.971133 6.97
693 4.333029 -2.638104  6.971133 6.97
694 4.333029 -2.638104  6.971133 6.97
695 4.333029 -2.638104  6.971133 6.97
696 4.333029 -2.638104  6.971133 6.97
697 4.333029 -2.638104  6.971133 6.97
698 4.333029 -2.638104  6.971133 6.97
699 4.333029 -2.638104  6.971133 6.97
700 4.333029 -2.638104  6.971133 6.97
701 4.333029 -2.638104  6.971133 6.97
702 4.333029 -2.638104  6.971133 6.97
703 4.333029 -2.638104  6.971133 6.97
704 4.333029 -2.638104  6.971133 6.97
705 4.333029 -2.638104  6.971133 6.97
706 4.333029 -2.638104  6.971133 6.97
707 4.333029 -2.638104  6.971133 6.97
708 4.333029 -2.638104  6.971133 6.97
709 4.333029 -2.638104  6.971133 6.97
710 4.333029 -2.638104  6.971133 6.97
711 4.333029 -2.638104  6.971133 6.97
712 4.333029 -2.638104  6.971133 6.97
713 4.333029 -2.638104  6.971133 6.97
714 4.333029 -2.638104  6.971133 6.97
715 4.333029 -2.638104  6.971133 6.97
716 4.333029 -2.638104  6.971133 6.97
717 4.333029 -2.638104  6.971133 6.97
718 4.333029 -2.638104  6.971133 6.97
719 4.333029 -2.638104  6.971133 6.97
720 4.333029 -2.638104  6.971133 6.97
721 4.333029 -2.638104  6.971133 6.97
722 4.333029 -2.638104  6.971133 6.97
723 4.333029 -2.638104  6.971133 6.97
724 4.333029 -2.638104  6.971133 6.97
725 4.333029 -2.638104  6.971133 6.97
726 4.333029 -2.638104  6.971133 6.97
727 4.333029 -2.638104  6.971133 6.97
728 4.333029 -2.638104  6.971133 6.97
729 4.333029 -2.638104  6.971133 6.97
730 4.333029 -2.638104  6.971133 6.97
731 4.333029 -2.638104  6.971133 6.97
732 4.333029 -2.638104  6.971133 6.97
733 4.333029 -2.638104  6.971133 6.97
734 4.333029 -2.638104  6.971133 6.97
735 4.333029 -2.638104  6.971133 6.97
736 4.333029 -2.638104  6.971133 6.97
737 4.333029 -2.638104  6.971133 6.97
738 4.333029 -2.638104  6.971133 6.97
739 4.333029 -2.638104  6.971133 6.97
740 4.333029 -2.638104  6.971133 6.97
741 4.333029 -2.638104  6.971133 6.97
742 4.333029 -2.638104  6.971133 6.97
743 4.333029 -2.638104  6.971133 6.97
744 4.333029 -2.638104  6.971133 6.97
745 4.333029 -2.638104  6.971133 6.97
746 4.333029 -2.638104  6.971133 6.97
747 4.333029 -2.638104  6.971133 6.97
748 4.333029 -2.638104  6.971133 6.97
749 4.333029 -2.638104  6.971133 6.97
750 4.333029 -2.638104  6.971133 6.97
751 4.333029 -2.638104  6.971133 6.97
752 4.333029 -2.638104  6.971133 6.97
753 4.333029 -2.638104  6.971133 6.97
754 4.333029 -2.638104  6.971133 6.97
755 4.333029 -2.638104  6.971133 6.97
756 4.333029 -2.638104  6.971133 6.97
757 4.333029 -2.638104  6.971133 6.97
758 4.333029 -2.638104  6.971133 6.97
759 4.333029 -2.638104  6.971133 6.97
760 4.333029 -2.638104  6.971133 6.97
761 4.333029 -2.638104  6.971133 6.97
762 4.333029 -2.638104  6.971133 6.97
763 4.333029 -2.638104  6.971133 6.97
764 4.333029 -2.638104  6.971133 6.97
765 4.333029 -2.638104  6.971133 6.97
766 4.333029 -2.638104  6.971133 6.97
767 4.333029 -2.638104  6.971133 6.97
768 4.333029 -2.638104  6.971133 6.97
769 4.333029 -2.638104  6.971133 6.97
770 4.333029 -2.638104  6.971133 6.97
771 4.333029 -2.638104  6.971133 6.97
772 4.333029 -2.638104  6.971133 6.97
773 4.333029 -2.638104  6.971133 6.97
774 4.333029 -2.638104  6.971133 6.97
775 4.333029 -2.638104  6.971133 6.97
776 4.333029 -2.638104  6.971133 6.97
777 4.333029 -2.638104  6.971133 6.97
778 4.333029 -2.638104  6.971133 6.97
779 4.333029 -2.638104  6.971133 6.97
780 4.333029 -2.638104  6.971133 6.97
781 4.333029 -2.638104  6.971133 6.97
782 4.333029 -2.638104  6.971133 6.97
783 4.333029 -2.638104  6.971133 6.97
784 4.333029 -2.638104  6.971133 6.97
785 4.333029 -2.638104  6.971133 6.97
786 4.333029 -2.638104  6.971133 6.97
787 4.333029 -2.638104  6.971133 6.97
788 4.333029 -2.638104  6.971133 6.97
789 4.333029 -2.638104  6.971133 6.97
790 4.333029 -2.638104  6.971133 6.97
791 4.333029 -2.638104  6.971133 6.97
792 4.333029 -2.638104  6.971133 6.97
793 4.333029 -2.638104  6.971133 6.97
794 4.333029 -2.638104  6.971133 6.97
795 4.333029 -2.638104  6.971133 6.97
796 4.333029 -2.638104  6.971133 6.97
797 4.333029 -2.638104  6.971133 6.97
798 4.333029 -2.638104  6.971133 6.97
799 4.333029 -2.638104  6.971133 6.97
800 4.333029 -2.638104  6.971133 6.97
801 4.333029 -2.638104  6.971133 6.97
802 4.333029 -2.638104  6.971133 6.97
803 4.333029 -2.638104  6.971133 6.97
804 4.333029 -2.638104  6.971133 6.97
805 4.333029 -2.638104  6.971133 6.97
806 4.333029 -2.638104  6.971133 6.97
807 4.333029 -2.638104  6.971133 6.97
808 4.333029 -2.638104  6.971133 6.97
809 4.333029 -2.638104  6.971133 6.97
810 4.333029 -2.638104  6.971133 6.97
811 4.333029 -2.638104  6.971133 6.97
812 4.333029 -2.638104  6.971133 6.97
813 4.333029 -2.638104  6.971133 6.97
814 4.333029 -2.638104  6.971133 6.97
815 4.333029 -2.638104  6.971133 6.97
816 4.333029 -2.638104  6.971133 6.97
817 4.333029 -2.638104  6.971133 6.97
818 4.333029 -2.638104  6.971133 6.97
819 4.333029 -2.638104  6.971133 6.97
820 4.333029 -2.638104  6.971133 6.97
821 4.333029 -2.638104  6.971133 6.97
822 4.333029 -2.638104  6.971133 6.97
823 4.333029 -2.638104  6.971133 6.97
824 4.333029 -2.638104  6.971133 6.97
825 4.333029 -2.638104  6.971133 6.97
826 4.333029 -2.638104  6.971133 6.97
827 4.333029 -2.638104  6.971133 6.97
828 4.333029 -2.638104  6.971133 6.97
829 4.333029 -2.638104  6.971133 6.97
830 4.333029 -2.638104  6.971133 6.97
831 4.333029 -2.638104  6.971133 6.97
832 4.333029 -2.638104  6.971133 6.97
833 4.333029 -2.638104  6.971133 6.97
834 4.333029 -2.638104  6.971133 6.97
835 4.333029 -2.638104  6.971133 6.97
836 4.333029 -2.638104  6.971133 6.97
837 4.333029 -2.638104  6.971133 6.97
838 4.333029 -2.638104  6.971133 6.97
839 4.333029 -2.638104  6.971133 6.97
840 4.333029 -2.638104  6.971133 6.97
841 4.333029 -2.638104  6.971133 6.97
842 4.333029 -2.638104  6.971133 6.97
843 4.333029 -2.638104  6.971133 6.97
844 4.333029 -2.638104  6.971133 6.97
845 4.333029 -2.638104  6.971133 6.97
846 4.333029 -2.638104  6.971133 6.97
847 4.333029 -2.638104  6.971133 6.97
848 4.333029 -2.638104  6.971133 6.97
849 4.333029 -2.638104  6.971133 6.97
850 4.333029 -2.638104  6.971133 6.97
851 4.333029 -2.638104  6.971133 6.97
852 4.333029 -2.638104  6.971133 6.97
853 4.333029 -2.638104  6.971133 6.97
854 4.333029 -2.638104  6.971133 6.97
855 4.333029 -2.638104  6.971133 6.97
856 4.333029 -2.638104  6.971133 6.97
857 4.333029 -2.638104  6.971133 6.97
858 4.333029 -2.638104  6.971133 6.97
859 4.333029 -2.638104  6.971133 6.97
860 4.333029 -2.638104  6.971133 6.97
861 4.333029 -2.638104  6.971133 6.97
862 4.333029 -2.638104  6.971133 6.97
863 4.333029 -2.638104  6.971133 6.97
864 4.333029 -2.638104  6.971133 6.97
865 4.333029 -2.638104  6.971133 6.97
866 4.333029 -2.638104  6.971133 6.97
867 4.333029 -2.638104  6.971133 6.97
868 4.333029 -2.638104  6.971133 6.97
869 4.333029 -2.638104  6.971133 6.97
870 4.333029 -2.638104  6.971133 6.97
871 4.333029 -2.638104  6.971133 6.97
872 4.333029 -2.638104  6.971133 6.97
873 4.333029 -2.638104  6.971133 6.97
874 4.333029 -2.638104  6.971133 6.97
875 4.333029 -2.638104  6.971133 6.97
876 4.333029 -2.638104  6.971133 6.97
877 4.333029 -2.638104  6.971133 6.97
878 4.333029 -2.638104  6.971133 6.97
879 4.333029 -2.638104  6.971133 6.97
880 4.333029 -2.638104  6.971133 6.97
881 4.333029 -2.638104  6.971133 6.97
882 4.333029 -2.638104  6.971133 6.97
883 4.333029 -2.638104  6.971133 6.97
884 4.333029 -2.638104  6.971133 6.97
885 4.333029 -2.638104  6.971133 6.97
886 4.333029 -2.638104  6.971133 6.97
887 4.333029 -2.638104  6.971133 6.97
888 4.333029 -2.638104  6.971133 6.97
889 4.333029 -2.638104  6.971133 6.97
890 4.333029 -2.638104  6.971133 6.97
891 4.333029 -2.638104  6.971133 6.97
892 4.333029 -2.638104  6.971133 6.97
893 4.333029 -2.638104  6.971133 6.97
894 4.333029 -2.638104  6.971133 6.97
895 4.333029 -2.638104  6.971133 6.97
896 4.333029 -2.638104  6.971133 6.97
897 4.333029 -2.638104  6.971133 6.97
898 4.333029 -2.638104  6.971133 6.97
899 4.333029 -2.638104  6.971133 6.97
900 4.333029 -2.638104  6.971133 6.97
901 4.333029 -2.638104  6.971133 6.97
902 4.333029 -2.638104  6.971133 6.97
903 4.333029 -2.638104  6.971133 6.97
904 4.333029 -2.638104  6.971133 6.97
905 4.333029 -2.638104  6.971133 6.97
906 4.333029 -2.638104  6.971133 6.97
907 4.333029 -2.638104  6.971133 6.97
908 4.333029 -2.638104  6.971133 6.97
909 4.333029 -2.638104  6.971133 6.97
910 4.333029 -2.638104  6.971133 6.97
911 4.333029 -2.638104  6.971133 6.97
912 4.333029 -2.638104  6.971133 6.97
913 4.333029 -2.638104  6.971133 6.97
914 4.333029 -2.638104  6.971133 6.97
915 4.333029 -2.638104  6.971133 6.97
916 4.333029 -2.638104  6.971133 6.97
917 4.333029 -2.638104  6.971133 6.97
918 4.333029 -2.638104  6.971133 6.97
919 4.333029 -2.638104  6.971133 6.97
920 4.333029 -2.638104  6.971133 6.97
921 4.333029 -2.638104  6.971133 6.97
922 4.333029 -2.638104  6.971133 6.97
923 4.333029 -2.638104  6.971133 6.97
924 4.333029 -2.638104  6.971133 6.97
925 4.333029 -2.638104  6.971133 6.97
926 4.333029 -2.638104  6.971133 6.97
927 4.333029 -2.638104  6.971133 6.97
928 4.333029 -2.638104  6.971133 6.97
929 4.333029 -2.638104  6.971133 6.97
930 4.333029 -2.638104  6.971133 6.97
931 4.333029 -2.638104  6.971133 6.97
932 4.333029 -2.638104  6.971133 6.97
933 4.333029 -2.638104  6.971133 6.97
934 4.333029 -2.638104  6.971133 6.97
935 4.333029 -2.638104  6.971133 6.97
936 4.333029 -2.638104  6.971133 6.97
937 4.333029 -2.638104  6.971133 6.97
938 4.333029 -2.638104  6.971133 6.97
939 4.333029 -2.638104  6.971133 6.97
940 4.333029 -2.638104  6.971133 6.97
941 4.333029 -2.638104  6.971133 6.97
942 4.333029 -2.638104  6.971133 6.97
943 4.333029 -2.638104  6.971133 6.97
944 4.333029 -2.638104  6.971133 6.97
945 4.333029 -2.638104  6.971133 6.97
946 4.333029 -2.638104  6.971133 6.97
947 4.333029 -2.638104  6.971133 6.97
948 4.333029 -2.638104  6.971133 6.97
949 4.333029 -2.638104  6.971133 6.97
950 4.333029 -2.638104  6.971133 6.97
951 4.333029 -2.638104  6.971133 6.97
952 4.333029 -2.638104  6.971133 6.97
953 4.333029 -2.638104  6.971133 6.97
954 4.333029 -2.638104  6.971133 6.97
955 4.333029 -2.638104  6.971133 6.97
956 4.333029 -2.638104  6.971133 6.97
957 4.333029 -2.638104  6.971133 6.97
958 4.333029 -2.638104  6.971133 6.97
959 4.333029 -2.638104  6.971133 6.97
960 4.333029 -2.638104  6.971133 6.97
961 4.333029 -2.638104  6.971133 6.97
962 4.333029 -2.638104  6.971133 6.97
963 4.333029 -2.638104  6.971133 6.97
964 4.333029 -2.638104  6.971133 6.97
965 4.333029 -2.638104  6.971133 6.97
966 4.333029 -2.638104  6.971133 6.97
967 4.333029 -2.638104  6.971133 6.97
968 4.333029 -2.638104  6.971133 6.97
969 4.333029 -2.638104  6.971133 6.97
970 4.333029 -2.638104  6.971133 6.97
971 4.333029 -2.638104  6.971133 6.97
972 4.333029 -2.638104  6.971133 6.97
973 4.333029 -2.638104  6.971133 6.97
974 4.333029 -2.638104  6.971133 6.97
975 4.333029 -2.638104  6.971133 6.97
976 4.333029 -2.638104  6.971133 6.97
977 4.333029 -2.638104  6.971133 6.97
978 4.333029 -2.638104  6.971133 6.97
979 4.333029 -2.638104  6.971133 6.97
980 4.333029 -2.638104  6.971133 6.97
981 4.333029 -2.638104  6.971133 6.97
982 4.333029 -2.638104  6.971133 6.97
983 4.333029 -2.638104  6.971133 6.97
984 4.333029 -2.638104  6.971133 6.97
985 4.333029 -2.638104  6.971133 6.97
986 4.333029 -2.638104  6.971133 6.97
987 4.333029 -2.638104  6.971133 6.97
988 4.333029 -2.638104  6.971133 6.97
989 4.333029 -2.638104  6.971133 6.97
990 4.333029 -2.638104  6.971133 6.97
991 4.333029 -2.638104  6.971133 6.97
992 4.333029 -2.638104  6.971133 6.97
993 4.333029 -2.638104  6.971133 6.97
994 4.333029 -2.638104  6.971133 6.97
995 4.333029 -2.638104  6.971133 6.97
996 4.333029 -2.638104  6.971133 6.97
997 4.333029 -2.638104  6.971133 6.97
998 4.333029 -2.638104  6.971133 6.97
999 4.333029 -2.638104  6.971133 6.97
